,BoroCode,OfnsDesc,CrimeCount
129,3,ENDAN WELFARE INCOMP,8
130,3,FELONY ASSAULT,4551
131,3,ARSON,33
132,3,VEHICLE AND TRAFFIC LAWS,4337
133,3,DANGEROUS WEAPONS,3503
134,3,MOVING INFRACTIONS,106
135,3,KIDNAPPING & RELATED OFFENSES,24
136,3,ADMINISTRATIVE CODES,42
137,3,HARRASSMENT 2,20
138,3,THEFT-FRAUD,51
139,3,CRIMINAL MISCHIEF & RELATED OFFENSES,3203
140,3,CRIMINAL TRESPASS,2071
141,3,OTHER TRAFFIC INFRACTION,3251
142,3,FORGERY,1910
143,3,OFFENSES RELATED TO CHILDREN,17
144,3,ROBBERY,3473
145,3,PARKING OFFENSES,14
146,3,OFFENSES AGAINST PUBLIC SAFETY,14
147,3,GRAND LARCENY,2063
148,3,ALCOHOLIC BEVERAGE CONTROL LAW,80
149,3,F.C.A. P.I.N.O.S.,174
150,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,1977
151,3,CRIMINAL MISCHIEF & RELATED OF,68
152,3,OTHER STATE LAWS (NON PENAL LAW),1070
153,3,MURDER & NON-NEGL. MANSLAUGHTER,170
154,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,979
155,3,DISORDERLY CONDUCT,281
156,3,FRAUDULENT ACCOSTING,3
157,3,CHILD ABANDONMENT/NON SUPPORT 1,6
158,3,ESCAPE 3,3
159,3,PROSTITUTION & RELATED OFFENSES,639
160,3,SEX CRIMES,631
161,3,POSSESSION OF STOLEN PROPERTY,339
162,3,LOITERING,2
163,3,OTHER OFFENSES RELATED TO THEFT,8610
164,3,POSSESSION OF STOLEN PROPERTY 5,372
165,3,OFFENSES AGAINST THE PERSON,384
166,3,GRAND LARCENY OF MOTOR VEHICLE,385
167,3,HOMICIDE-NEGLIGENT-VEHICLE,2
168,3,LOITERING FOR DRUG PURPOSES,1
169,3,ASSAULT 3 & RELATED OFFENSES,10177
170,3,DANGEROUS DRUGS,14610
171,3,FRAUDS,541
172,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),274
173,3,PETIT LARCENY,5447
174,3,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",3
175,3,FORCIBLE TOUCHING,213
176,3,BURGLAR'S TOOLS,196
177,3,JOSTLING,6
178,3,MISCELLANEOUS PENAL LAW,4777
179,3,ANTICIPATORY OFFENSES,5
180,3,RAPE,226
181,3,INTOXICATED/IMPAIRED DRIVING,229
182,3,ADMINISTRATIVE CODE,2712
183,3,OFFENSES INVOLVING FRAUD,238
184,3,OTHER STATE LAWS,4938
185,3,GAMBLING,241
186,4,HARRASSMENT 2,10
187,4,CRIMINAL MISCHIEF & RELATED OF,25
188,4,DISRUPTION OF A RELIGIOUS SERVICE,1
189,4,OTHER STATE LAWS,2733
190,4,VEHICLE AND TRAFFIC LAWS,4638
191,4,JOSTLING,8
192,4,NEW YORK CITY HEALTH CODE,22
193,4,KIDNAPPING & RELATED OFFENSES,22
194,4,CHILD ABANDONMENT/NON SUPPORT 1,6
195,4,OTHER OFFENSES RELATED TO THEFT,3586
196,4,ADMINISTRATIVE CODES,20
197,4,ARSON,9
198,4,PETIT LARCENY,4645
199,4,FELONY ASSAULT,3033
200,4,PARKING OFFENSES,13
201,4,MISCELLANEOUS PENAL LAW,3970
202,4,ABORTION,2
203,4,ANTICIPATORY OFFENSES,2
204,4,CHILD ABANDONMENT/NON SUPPORT,2
205,4,ENDAN WELFARE INCOMP,13
206,4,DANGEROUS DRUGS,8095
207,4,FRAUDULENT ACCOSTING,15
208,4,ESCAPE 3,4
209,4,ASSAULT 3 & RELATED OFFENSES,7838
210,4,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",4
211,4,LOITERING,3
212,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,2243
213,4,ADMINISTRATIVE CODE,1087
214,4,GRAND LARCENY,1837
215,4,OTHER TRAFFIC INFRACTION,1829
216,4,CRIMINAL TRESPASS,1391
217,4,FORGERY,1271
218,4,OFF. AGNST PUB ORD SENSBLTY &,156
219,4,DANGEROUS WEAPONS,2542
220,4,BURGLAR'S TOOLS,171
221,4,BURGLARY,992
222,4,FORCIBLE TOUCHING,194
223,4,RAPE,198
224,4,HOMICIDE-NEGLIGENT-VEHICLE,1
225,4,PROSTITUTION & RELATED OFFENSES,941
226,4,OFFENSES INVOLVING FRAUD,218
227,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,923
228,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),236
229,4,POSSESSION OF STOLEN PROPERTY,262
230,4,INTOXICATED/IMPAIRED DRIVING,262
231,4,OFFENSES AGAINST THE PERSON,273
232,4,POSSESSION OF STOLEN PROPERTY 5,289
233,4,GRAND LARCENY OF MOTOR VEHICLE,296
234,4,SEX CRIMES,645
235,4,FRAUDS,354
236,4,F.C.A. P.I.N.O.S.,360
237,4,DISORDERLY CONDUCT,386
238,4,OTHER STATE LAWS (NON PENAL LAW),543
239,4,MOVING INFRACTIONS,104
240,4,INTOXICATED & IMPAIRED DRIVING,1920
241,4,MURDER & NON-NEGL. MANSLAUGHTER,199
242,4,THEFT-FRAUD,68
243,4,ALCOHOLIC BEVERAGE CONTROL LAW,43
244,4,CRIMINAL MISCHIEF & RELATED OFFENSES,2486
245,4,GAMBLING,41
246,4,OTHER STATE LAWS (NON PENAL LA,39
247,4,OFFENSES AGAINST PUBLIC SAFETY,37
248,4,OFFENSES RELATED TO CHILDREN,51
249,4,ROBBERY,1992
250,5,OFFENSES AGAINST THE PERSON,46
251,5,MOVING INFRACTIONS,3
252,5,BURGLAR'S TOOLS,20
253,5,KIDNAPPING & RELATED OFFENSES,3
254,5,OTHER STATE LAWS,45
255,5,ENDAN WELFARE INCOMP,3
256,5,MISCELLANEOUS PENAL LAW,532
257,5,OTHER TRAFFIC INFRACTION,298
258,5,VEHICLE AND TRAFFIC LAWS,707
259,5,INTOXICATED & IMPAIRED DRIVING,546
260,5,ADMINISTRATIVE CODE,2
261,5,ROBBERY,331
262,5,DANGEROUS DRUGS,2204
263,5,FELONY ASSAULT,588
264,5,MURDER & NON-NEGL. MANSLAUGHTER,29
265,5,CRIMINAL MISCHIEF & RELATED OFFENSES,546
266,5,GRAND LARCENY,365
267,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,554
268,5,HARRASSMENT 2,1
269,5,DANGEROUS WEAPONS,405
270,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,97
271,5,CRIMINAL MISCHIEF & RELATED OF,4
272,5,GRAND LARCENY OF MOTOR VEHICLE,52
273,5,SEX CRIMES,89
274,5,CRIMINAL TRESPASS,112
275,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),79
276,5,FORGERY,76
277,5,ASSAULT 3 & RELATED OFFENSES,1354
278,5,POSSESSION OF STOLEN PROPERTY 5,75
279,5,ALCOHOLIC BEVERAGE CONTROL LAW,10
280,5,F.C.A. P.I.N.O.S.,10
281,5,OTHER STATE LAWS (NON PENAL LA,9
282,5,INTOXICATED/IMPAIRED DRIVING,74
283,5,PETIT LARCENY,1092
284,5,OFF. AGNST PUB ORD SENSBLTY &,16
285,5,DISORDERLY CONDUCT,8
286,5,ARSON,6
287,5,OTHER STATE LAWS (NON PENAL LAW),65
288,5,OFFENSES AGAINST PUBLIC SAFETY,6
289,5,PROSTITUTION & RELATED OFFENSES,64
290,5,OFFENSES INVOLVING FRAUD,17
291,5,FRAUDS,54
292,5,POSSESSION OF STOLEN PROPERTY,54
293,5,BURGLARY,203
294,5,OTHER OFFENSES RELATED TO THEFT,203
295,5,RAPE,19
296,5,THEFT-FRAUD,12
297,5,FORCIBLE TOUCHING,27
