,BoroCode,OfnsDesc,CrimeCount
184,3,GRAND LARCENY OF MOTOR VEHICLE,393
185,3,ADMINISTRATIVE CODE,398
186,3,DISORDERLY CONDUCT,404
187,3,DANGEROUS DRUGS,19754
188,3,ASSAULT 3 & RELATED OFFENSES,11219
189,3,RAPE,208
190,3,HARASSMENT,264
191,3,OTHER OFFENSES RELATED TO THEFT,8480
192,3,SEX CRIMES,747
193,3,OTHER STATE LAWS (NON PENAL LA,139
194,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,875
195,4,INTOXICATED/IMPAIRED DRIVING,327
196,4,ASSAULT 3 & RELATED OFFENSES,8309
197,4,ENDAN WELFARE INCOMP,15
198,4,HARRASSMENT 2,15
199,4,DANGEROUS WEAPONS,3191
200,4,FELONY ASSAULT,3041
201,4,LOITERING,4
202,4,FORCIBLE TOUCHING,180
203,4,CRIMINAL MISCHIEF & RELATED OFFENSES,2908
204,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,750
205,4,DANGEROUS DRUGS,10756
206,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,2689
207,4,POSSESSION OF STOLEN PROPERTY 5,329
208,4,FRAUDULENT ACCOSTING,12
209,4,MOVING INFRACTIONS,209
210,4,THEFT-FRAUD,65
211,4,PROSTITUTION & RELATED OFFENSES,1135
212,4,CHILD ABANDONMENT/NON SUPPORT 1,5
213,4,OTHER OFFENSES RELATED TO THEFT,3671
214,4,JOSTLING,5
215,4,FRAUDS,399
216,4,FORGERY,1285
217,4,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
218,4,BURGLARY,1078
219,4,OTHER STATE LAWS (NON PENAL LAW),816
220,4,VEHICLE AND TRAFFIC LAWS,6054
221,4,OTHER STATE LAWS,4076
222,4,NEW YORK CITY HEALTH CODE,11
223,4,PARKING OFFENSES,12
224,4,ADMINISTRATIVE CODES,12
225,4,GRAND LARCENY OF MOTOR VEHICLE,389
226,4,F.C.A. P.I.N.O.S.,306
227,4,OTHER TRAFFIC INFRACTION,2607
228,4,OFFENSES AGAINST THE PERSON,300
229,4,CRIMINAL MISCHIEF & RELATED OF,44
230,4,MURDER & NON-NEGL. MANSLAUGHTER,203
231,4,GRAND LARCENY,1905
232,4,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
233,4,ADMINISTRATIVE CODE,205
234,4,HOMICIDE-NEGLIGENT-VEHICLE,2
235,4,RAPE,217
236,4,CHILD ABANDONMENT/NON SUPPORT,2
237,4,GAMBLING,56
238,4,PETIT LARCENY,5082
239,4,OFFENSES RELATED TO CHILDREN,59
240,4,DISORDERLY CONDUCT,656
241,4,ROBBERY,1888
242,4,SEX CRIMES,746
243,4,CRIMINAL TRESPASS,1775
244,4,MISCELLANEOUS PENAL LAW,4121
245,4,OTHER STATE LAWS (NON PENAL LA,42
246,4,LOITERING FOR DRUG PURPOSES,1
247,4,ESCAPE 3,1
248,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),275
249,4,ALCOHOLIC BEVERAGE CONTROL LAW,84
250,4,KIDNAPPING & RELATED OFFENSES,28
251,4,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
252,4,ARSON,29
253,4,OFFENSES INVOLVING FRAUD,185
254,4,BURGLAR'S TOOLS,201
255,4,INTOXICATED & IMPAIRED DRIVING,2489
256,4,POSSESSION OF STOLEN PROPERTY,248
257,4,OFFENSES AGAINST PUBLIC SAFETY,38
258,4,HARASSMENT,247
259,5,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
260,5,HARRASSMENT 2,3
261,5,DISORDERLY CONDUCT,4
262,5,ENDAN WELFARE INCOMP,2
263,5,ARSON,4
264,5,JOSTLING,1
265,5,ANTICIPATORY OFFENSES,4
266,5,OFFENSES RELATED TO CHILDREN,1
267,5,GRAND LARCENY,484
268,5,KIDNAPPING & RELATED OFFENSES,5
269,5,ASSAULT 3 & RELATED OFFENSES,1536
270,5,PETIT LARCENY,1332
271,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,107
272,5,SEX CRIMES,113
273,5,POSSESSION OF STOLEN PROPERTY 5,126
274,5,VEHICLE AND TRAFFIC LAWS,791
275,5,CHILD ABANDONMENT/NON SUPPORT 1,1
276,5,OTHER OFFENSES RELATED TO THEFT,202
277,5,FORGERY,72
278,5,CRIMINAL TRESPASS,232
279,5,BURGLARY,269
280,5,MISCELLANEOUS PENAL LAW,600
281,5,OTHER TRAFFIC INFRACTION,276
282,5,FELONY ASSAULT,587
283,5,ROBBERY,327
284,5,INTOXICATED & IMPAIRED DRIVING,531
285,5,CRIMINAL MISCHIEF & RELATED OFFENSES,519
286,5,DANGEROUS WEAPONS,493
287,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,606
288,5,MOVING INFRACTIONS,5
289,5,GRAND LARCENY OF MOTOR VEHICLE,65
290,5,POSSESSION OF STOLEN PROPERTY,61
291,5,CRIMINAL MISCHIEF & RELATED OF,10
292,5,ALCOHOLIC BEVERAGE CONTROL LAW,12
293,5,F.C.A. P.I.N.O.S.,14
294,5,DANGEROUS DRUGS,3244
295,5,OTHER STATE LAWS (NON PENAL LA,17
296,5,OFFENSES AGAINST PUBLIC SAFETY,18
297,5,HARASSMENT,24
298,5,FORCIBLE TOUCHING,25
299,5,OFFENSES AGAINST THE PERSON,65
300,5,OFFENSES INVOLVING FRAUD,26
301,5,MURDER & NON-NEGL. MANSLAUGHTER,35
302,5,BURGLAR'S TOOLS,38
303,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),47
304,5,OTHER STATE LAWS (NON PENAL LAW),49
305,5,OTHER STATE LAWS,50
306,5,INTOXICATED/IMPAIRED DRIVING,53
307,5,THEFT-FRAUD,57
308,5,FRAUDS,60
309,5,RAPE,27
310,5,PROSTITUTION & RELATED OFFENSES,42
