,BoroCode,OfnsDesc,CrimeCount
124,2,GRAND LARCENY,1282
125,2,OFFENSES INVOLVING FRAUD,482
126,3,MOVING INFRACTIONS,54
127,3,ENDAN WELFARE INCOMP,16
128,3,DANGEROUS WEAPONS,3209
129,3,OFF. AGNST PUB ORD SENSBLTY &,509
130,3,OFFENSES RELATED TO CHILDREN,64
131,3,THEFT-FRAUD,57
132,3,FELONY ASSAULT,4615
133,3,HARRASSMENT 2,23
134,3,MISCELLANEOUS PENAL LAW,4606
135,3,KIDNAPPING & RELATED OFFENSES,24
136,3,ARSON,26
137,3,VEHICLE AND TRAFFIC LAWS,4464
138,3,ADMINISTRATIVE CODE,698
139,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,706
140,3,NYS LAWS-UNCLASSIFIED FELONY,54
141,3,POSSESSION OF STOLEN PROPERTY 5,292
142,3,PETIT LARCENY,5054
143,3,OTHER STATE LAWS (NON PENAL LA,102
144,3,OTHER TRAFFIC INFRACTION,1442
145,3,HOMICIDE-NEGLIGENT-VEHICLE,1
146,3,DANGEROUS DRUGS,9678
147,3,BURGLARY,1395
148,3,ABORTION,2
149,3,ESCAPE 3,2
150,3,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
151,3,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
152,3,INTOXICATED & IMPAIRED DRIVING,1264
153,3,CHILD ABANDONMENT/NON SUPPORT 1,2
154,3,SEX CRIMES,824
155,3,CHILD ABANDONMENT/NON SUPPORT,2
156,3,CRIMINAL TRESPASS,1093
157,3,ANTICIPATORY OFFENSES,3
158,3,FRAUDULENT ACCOSTING,4
159,3,OFFENSES AGAINST PUBLIC ADMINI,5
160,3,MURDER & NON-NEGL. MANSLAUGHTE,5
161,3,PARKING OFFENSES,5
162,3,OTHER STATE LAWS,987
163,3,ADMINISTRATIVE CODES,6
164,3,OFFENSES AGAINST PUBLIC SAFETY,8
165,3,NEW YORK CITY HEALTH CODE,9
166,3,ASSAULT 3 & RELATED OFFENSES,8872
167,3,PROSTITUTION & RELATED OFFENSES,506
168,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,1443
169,3,DISORDERLY CONDUCT,106
170,3,F.C.A. P.I.N.O.S.,222
171,3,FORGERY,1997
172,3,GRAND LARCENY OF MOTOR VEHICLE,326
173,3,MURDER & NON-NEGL. MANSLAUGHTER,176
174,3,ROBBERY,2783
175,3,FORCIBLE TOUCHING,120
176,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),248
177,3,CRIMINAL MISCHIEF & RELATED OFFENSES,2843
178,3,OTHER OFFENSES RELATED TO THEFT,2264
179,3,RAPE,268
180,3,GAMBLING,272
181,3,FRAUDS,279
182,3,ALCOHOLIC BEVERAGE CONTROL LAW,252
183,3,OFFENSES INVOLVING FRAUD,367
184,3,CRIMINAL MISCHIEF & RELATED OF,106
185,3,GRAND LARCENY,2145
186,3,INTOXICATED/IMPAIRED DRIVING,202
187,3,POSSESSION OF STOLEN PROPERTY,368
188,3,OFFENSES AGAINST THE PERSON,285
189,3,BURGLAR'S TOOLS,195
190,3,OTHER STATE LAWS (NON PENAL LAW),220
191,4,"LOITERING/GAMBLING (CARDS, DICE, ETC)",11
192,4,POSSESSION OF STOLEN PROPERTY,333
193,4,OFFENSES AGAINST PUBLIC ADMINI,8
194,4,DANGEROUS DRUGS,4928
195,4,OFFENSES AGAINST THE PERSON,218
196,4,SEX CRIMES,900
197,4,RAPE,219
198,4,ENDAN WELFARE INCOMP,15
199,4,CRIMINAL TRESPASS,811
200,4,ARSON,17
201,4,OTHER OFFENSES RELATED TO THEFT,929
202,4,F.C.A. P.I.N.O.S.,220
203,4,FELONY ASSAULT,3186
204,4,HARRASSMENT 2,11
205,4,FRAUDULENT ACCOSTING,13
206,4,ADMINISTRATIVE CODES,5
207,4,ASSAULT 3 & RELATED OFFENSES,7392
208,4,MURDER & NON-NEGL. MANSLAUGHTE,1
209,4,OTHER STATE LAWS,286
210,4,JOSTLING,1
211,4,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
212,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,1372
213,4,DISRUPTION OF A RELIGIOUS SERVICE,1
214,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),284
215,4,NEW YORK CITY HEALTH CODE,2
216,4,FORGERY,931
217,4,POSSESSION OF STOLEN PROPERTY 5,282
218,4,GRAND LARCENY OF MOTOR VEHICLE,318
219,4,CRIMINAL MISCHIEF & RELATED OFFENSES,2301
220,4,FRAUDS,249
221,4,ANTICIPATORY OFFENSES,4
222,4,INTOXICATED/IMPAIRED DRIVING,247
223,4,OTHER TRAFFIC INFRACTION,1065
224,4,CHILD ABANDONMENT/NON SUPPORT 1,6
225,4,MURDER & NON-NEGL. MANSLAUGHTER,223
226,4,PARKING OFFENSES,2
227,4,KIDNAPPING & RELATED OFFENSES,18
228,4,GRAND LARCENY,1934
229,4,OTHER STATE LAWS (NON PENAL LAW),525
230,4,MOVING INFRACTIONS,46
231,4,DANGEROUS WEAPONS,1815
232,4,OFFENSES RELATED TO CHILDREN,50
233,4,PROSTITUTION & RELATED OFFENSES,699
234,4,GAMBLING,39
235,4,FORCIBLE TOUCHING,117
236,4,INTOXICATED & IMPAIRED DRIVING,1455
237,4,OFF. AGNST PUB ORD SENSBLTY &,424
238,4,PETIT LARCENY,3722
239,4,DISORDERLY CONDUCT,52
240,4,ADMINISTRATIVE CODE,178
241,4,VEHICLE AND TRAFFIC LAWS,4453
242,4,MISCELLANEOUS PENAL LAW,3470
243,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,560
244,4,THEFT-FRAUD,159
245,4,CRIMINAL MISCHIEF & RELATED OF,92
246,4,NYS LAWS-UNCLASSIFIED FELONY,28
247,4,BURGLARY,737
248,4,OTHER STATE LAWS (NON PENAL LA,61
249,4,BURGLAR'S TOOLS,159
250,4,ROBBERY,1920
251,4,OFFENSES INVOLVING FRAUD,175
252,4,ALCOHOLIC BEVERAGE CONTROL LAW,23
253,4,OFFENSES AGAINST PUBLIC SAFETY,21
254,5,DANGEROUS WEAPONS,326
255,5,INTOXICATED/IMPAIRED DRIVING,66
256,5,KIDNAPPING & RELATED OFFENSES,2
257,5,MISCELLANEOUS PENAL LAW,690
258,5,INTOXICATED & IMPAIRED DRIVING,611
259,5,OFFENSES RELATED TO CHILDREN,2
260,5,SEX CRIMES,111
261,5,FORCIBLE TOUCHING,19
262,5,ADMINISTRATIVE CODE,2
263,5,OFF. AGNST PUB ORD SENSBLTY &,68
264,5,FELONY ASSAULT,541
265,5,HARRASSMENT 2,2
266,5,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
267,5,ASSAULT 3 & RELATED OFFENSES,1377
268,5,CRIMINAL TRESPASS,110
269,5,FORGERY,90
270,5,CRIMINAL MISCHIEF & RELATED OFFENSES,499
271,5,CHILD ABANDONMENT/NON SUPPORT 1,1
272,5,HOMICIDE-NEGLIGENT-VEHICLE,1
273,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,97
274,5,ROBBERY,290
275,5,DISORDERLY CONDUCT,2
276,5,F.C.A. P.I.N.O.S.,58
277,5,OFFENSES AGAINST PUBLIC ADMINI,4
278,5,GAMBLING,3
279,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,355
280,5,CRIMINAL MISCHIEF & RELATED OF,18
281,5,MURDER & NON-NEGL. MANSLAUGHTER,27
282,5,RAPE,27
283,5,BURGLAR'S TOOLS,13
284,5,PROSTITUTION & RELATED OFFENSES,28
285,5,DANGEROUS DRUGS,1709
286,5,GRAND LARCENY,374
287,5,VEHICLE AND TRAFFIC LAWS,907
288,5,BURGLARY,145
289,5,NYS LAWS-UNCLASSIFIED FELONY,9
290,5,FRAUDS,35
291,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),36
292,5,ENDAN WELFARE INCOMP,3
293,5,OFFENSES AGAINST PUBLIC SAFETY,7
294,5,POSSESSION OF STOLEN PROPERTY,41
295,5,OFFENSES INVOLVING FRAUD,43
296,5,MOVING INFRACTIONS,6
297,5,GRAND LARCENY OF MOTOR VEHICLE,47
298,5,OTHER TRAFFIC INFRACTION,235
299,5,OTHER OFFENSES RELATED TO THEFT,49
300,5,THEFT-FRAUD,5
301,5,ARSON,5
302,5,OTHER STATE LAWS (NON PENAL LA,52
303,5,OTHER STATE LAWS,53
304,5,MURDER & NON-NEGL. MANSLAUGHTE,3
305,5,POSSESSION OF STOLEN PROPERTY 5,55
306,5,PETIT LARCENY,1069
307,5,OFFENSES AGAINST THE PERSON,41
308,5,OTHER STATE LAWS (NON PENAL LAW),34
