,SchoolDist,OfnsDesc,CrimeCount
153,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,48
154,3,OTHER STATE LAWS (NON PENAL LAW),11
155,3,OFFENSES AGAINST PUBLIC SAFETY,1
156,3,NYS LAWS-UNCLASSIFIED FELONY,3
157,3,BURGLAR'S TOOLS,32
158,3,GRAND LARCENY,222
159,3,OTHER STATE LAWS (NON PENAL LA,1
160,3,ROBBERY,211
161,3,CRIMINAL MISCHIEF & RELATED OFFENSES,181
162,4,OTHER STATE LAWS (NON PENAL LAW),25
163,4,OTHER STATE LAWS,23
164,4,PROSTITUTION & RELATED OFFENSES,4
165,4,ROBBERY,170
166,4,INTOXICATED/IMPAIRED DRIVING,10
167,4,FORGERY,179
168,4,F.C.A. P.I.N.O.S.,20
169,4,POSSESSION OF STOLEN PROPERTY 5,23
170,4,OFFENSES INVOLVING FRAUD,70
171,4,MURDER & NON-NEGL. MANSLAUGHTER,35
172,4,GAMBLING,17
173,4,OFFENSES AGAINST THE PERSON,32
174,4,BURGLARY,75
175,4,GRAND LARCENY OF MOTOR VEHICLE,14
176,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
177,4,CRIMINAL MISCHIEF & RELATED OF,14
178,4,BURGLAR'S TOOLS,8
179,4,CRIMINAL MISCHIEF & RELATED OFFENSES,206
180,4,CRIMINAL TRESPASS,114
181,4,ALCOHOLIC BEVERAGE CONTROL LAW,6
182,4,NYS LAWS-UNCLASSIFIED FELONY,6
183,4,SEX CRIMES,196
184,4,DANGEROUS WEAPONS,289
185,4,THEFT-FRAUD,4
186,4,OTHER OFFENSES RELATED TO THEFT,155
187,4,DISORDERLY CONDUCT,4
188,4,MISCELLANEOUS PENAL LAW,194
189,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,205
190,4,GRAND LARCENY,182
191,4,OTHER STATE LAWS (NON PENAL LA,4
192,4,ENDAN WELFARE INCOMP,2
193,4,PETIT LARCENY,622
194,4,OFFENSES AGAINST PUBLIC ADMINI,2
195,4,RAPE,58
196,4,VEHICLE AND TRAFFIC LAWS,545
197,4,CHILD ABANDONMENT/NON SUPPORT,1
198,4,HARRASSMENT 2,2
199,4,OFF. AGNST PUB ORD SENSBLTY &,84
200,4,ARSON,2
201,4,OTHER TRAFFIC INFRACTION,29
202,4,ANTICIPATORY OFFENSES,1
203,4,POSSESSION OF STOLEN PROPERTY,28
204,4,OFFENSES AGAINST PUBLIC SAFETY,1
205,4,FELONY ASSAULT,465
206,4,KIDNAPPING & RELATED OFFENSES,1
207,4,MOVING INFRACTIONS,1
208,4,INTOXICATED & IMPAIRED DRIVING,54
209,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,85
210,4,FRAUDS,27
211,4,ASSAULT 3 & RELATED OFFENSES,820
212,4,DANGEROUS DRUGS,852
213,4,FORCIBLE TOUCHING,43
214,5,POSSESSION OF STOLEN PROPERTY,50
215,5,MISCELLANEOUS PENAL LAW,285
216,5,ROBBERY,285
217,5,ASSAULT 3 & RELATED OFFENSES,1012
218,5,OTHER TRAFFIC INFRACTION,75
219,5,CRIMINAL MISCHIEF & RELATED OF,14
220,5,CRIMINAL MISCHIEF & RELATED OFFENSES,277
221,5,DANGEROUS WEAPONS,371
222,5,BURGLARY,140
223,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,272
224,5,OTHER OFFENSES RELATED TO THEFT,271
225,5,INTOXICATED & IMPAIRED DRIVING,140
226,5,RAPE,14
227,5,FRAUDS,43
228,5,PROSTITUTION & RELATED OFFENSES,30
229,5,CHILD ABANDONMENT/NON SUPPORT 1,1
230,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),17
231,5,FELONY ASSAULT,433
232,5,DANGEROUS DRUGS,1387
233,5,ARSON,3
234,5,OTHER STATE LAWS (NON PENAL LA,16
235,5,SEX CRIMES,68
236,5,CHILD ABANDONMENT/NON SUPPORT,1
237,5,ADMINISTRATIVE CODE,12
238,5,HARRASSMENT 2,3
239,5,GAMBLING,28
240,5,OFFENSES RELATED TO CHILDREN,3
241,5,BURGLAR'S TOOLS,20
242,5,ANTICIPATORY OFFENSES,7
243,5,F.C.A. P.I.N.O.S.,24
244,5,VEHICLE AND TRAFFIC LAWS,1011
245,5,MOVING INFRACTIONS,5
246,5,OFF. AGNST PUB ORD SENSBLTY &,68
247,5,GRAND LARCENY OF MOTOR VEHICLE,30
248,5,FORGERY,334
249,5,PETIT LARCENY,759
250,5,OTHER STATE LAWS,48
251,5,ENDAN WELFARE INCOMP,1
252,5,OFFENSES INVOLVING FRAUD,95
253,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,77
254,5,OFFENSES AGAINST PUBLIC SAFETY,9
255,5,THEFT-FRAUD,18
256,5,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
257,5,CRIMINAL TRESPASS,108
258,5,MURDER & NON-NEGL. MANSLAUGHTER,34
259,5,JOSTLING,1
260,5,ALCOHOLIC BEVERAGE CONTROL LAW,17
261,5,GRAND LARCENY,326
262,5,NYS LAWS-UNCLASSIFIED FELONY,17
263,5,FORCIBLE TOUCHING,8
264,5,INTOXICATED/IMPAIRED DRIVING,19
265,5,POSSESSION OF STOLEN PROPERTY 5,35
266,5,FRAUDULENT ACCOSTING,11
267,5,DISORDERLY CONDUCT,9
268,5,OFFENSES AGAINST THE PERSON,38
269,5,OTHER STATE LAWS (NON PENAL LAW),71
270,5,KIDNAPPING & RELATED OFFENSES,3
271,6,FORCIBLE TOUCHING,7
272,6,JOSTLING,1
273,6,INTOXICATED/IMPAIRED DRIVING,41
274,6,KIDNAPPING & RELATED OFFENSES,7
275,6,ALCOHOLIC BEVERAGE CONTROL LAW,12
276,6,POSSESSION OF STOLEN PROPERTY,35
277,6,FELONY ASSAULT,492
278,6,F.C.A. P.I.N.O.S.,84
279,6,OFFENSES AGAINST THE PERSON,49
280,6,DANGEROUS DRUGS,984
281,6,BURGLAR'S TOOLS,11
282,6,RAPE,8
283,6,OFF. AGNST PUB ORD SENSBLTY &,70
284,6,FRAUDULENT ACCOSTING,2
285,6,VEHICLE AND TRAFFIC LAWS,1061
286,6,ASSAULT 3 & RELATED OFFENSES,928
287,6,CRIMINAL MISCHIEF & RELATED OF,10
288,6,HARRASSMENT 2,2
289,6,OTHER OFFENSES RELATED TO THEFT,153
290,6,GRAND LARCENY,206
291,6,OFFENSES INVOLVING FRAUD,68
292,6,CRIMINAL TRESPASS,81
293,6,GRAND LARCENY OF MOTOR VEHICLE,35
294,6,OTHER TRAFFIC INFRACTION,78
295,6,ENDAN WELFARE INCOMP,1
296,6,OTHER STATE LAWS (NON PENAL LAW),33
297,6,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
298,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),38
299,6,DANGEROUS WEAPONS,257
300,6,CRIMINAL MISCHIEF & RELATED OFFENSES,319
301,6,OTHER STATE LAWS,40
302,6,MURDER & NON-NEGL. MANSLAUGHTER,20
303,6,OTHER STATE LAWS (NON PENAL LA,4
304,6,PETIT LARCENY,443
305,6,INTOXICATED & IMPAIRED DRIVING,379
306,6,FORGERY,122
307,6,ANTICIPATORY OFFENSES,3
308,6,SEX CRIMES,80
309,6,GAMBLING,40
310,6,ARSON,3
311,6,NYS LAWS-UNCLASSIFIED FELONY,16
312,6,POSSESSION OF STOLEN PROPERTY 5,40
313,6,MISCELLANEOUS PENAL LAW,239
314,6,DISORDERLY CONDUCT,4
315,6,BURGLARY,133
316,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,236
317,6,ROBBERY,238
318,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,77
319,6,MOVING INFRACTIONS,5
320,6,FRAUDS,32
321,6,THEFT-FRAUD,20
322,6,PROSTITUTION & RELATED OFFENSES,40
323,6,OFFENSES RELATED TO CHILDREN,2
324,7,DANGEROUS DRUGS,1712
325,7,FELONY ASSAULT,627
326,7,BURGLARY,149
327,7,CRIMINAL MISCHIEF & RELATED OF,13
328,7,ARSON,4
329,7,CRIMINAL TRESPASS,112
330,7,RAPE,13
331,7,INTOXICATED/IMPAIRED DRIVING,18
332,7,PROSTITUTION & RELATED OFFENSES,25
333,7,OFFENSES AGAINST PUBLIC ADMINI,3
334,7,MURDER & NON-NEGL. MANSLAUGHTER,44
335,7,OTHER STATE LAWS (NON PENAL LA,3
336,7,ROBBERY,348
337,7,VEHICLE AND TRAFFIC LAWS,367
338,7,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",3
339,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,163
340,7,DISORDERLY CONDUCT,1
341,7,INTOXICATED & IMPAIRED DRIVING,72
342,7,OTHER OFFENSES RELATED TO THEFT,374
343,7,ADMINISTRATIVE CODE,3
344,7,OFF. AGNST PUB ORD SENSBLTY &,109
345,7,GAMBLING,9
346,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,389
347,7,OFFENSES AGAINST PUBLIC SAFETY,1
348,7,HARRASSMENT 2,4
349,7,DANGEROUS WEAPONS,331
350,7,GRAND LARCENY,189
351,7,GRAND LARCENY OF MOTOR VEHICLE,17
352,7,OFFENSES AGAINST THE PERSON,31
353,7,CHILD ABANDONMENT/NON SUPPORT 1,1
354,7,HARASSMENT,2
355,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
356,7,KIDNAPPING & RELATED OFFENSES,1
357,7,OTHER STATE LAWS,24
358,7,CRIMINAL MISCHIEF & RELATED OFFENSES,299
359,7,SEX CRIMES,121
360,7,BURGLAR'S TOOLS,15
361,7,FRAUDS,37
362,7,FORGERY,104
363,7,NYS LAWS-UNCLASSIFIED FELONY,5
364,7,THEFT-FRAUD,5
365,7,ASSAULT 3 & RELATED OFFENSES,1489
366,7,F.C.A. P.I.N.O.S.,38
367,7,OFFENSES INVOLVING FRAUD,32
368,7,FORCIBLE TOUCHING,14
369,7,POSSESSION OF STOLEN PROPERTY 5,20
370,7,PETIT LARCENY,410
371,7,POSSESSION OF STOLEN PROPERTY,28
372,7,OTHER STATE LAWS (NON PENAL LAW),16
373,7,OTHER TRAFFIC INFRACTION,26
374,7,ENDAN WELFARE INCOMP,2
375,7,ALCOHOLIC BEVERAGE CONTROL LAW,12
376,7,MURDER & NON-NEGL. MANSLAUGHTE,2
377,7,MISCELLANEOUS PENAL LAW,219
378,7,ADMINISTRATIVE CODES,1
379,8,OFF. AGNST PUB ORD SENSBLTY &,75
380,8,BURGLARY,133
381,8,INTOXICATED & IMPAIRED DRIVING,122
382,8,ASSAULT 3 & RELATED OFFENSES,1568
383,8,OTHER STATE LAWS (NON PENAL LAW),15
384,8,F.C.A. P.I.N.O.S.,47
385,8,CRIMINAL TRESPASS,75
386,8,CRIMINAL MISCHIEF & RELATED OF,18
387,8,OTHER TRAFFIC INFRACTION,84
388,8,POSSESSION OF STOLEN PROPERTY,17
389,8,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),13
390,8,OFFENSES AGAINST THE PERSON,32
391,8,DANGEROUS DRUGS,954
392,8,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,105
393,8,OTHER OFFENSES RELATED TO THEFT,124
394,8,POSSESSION OF STOLEN PROPERTY 5,39
395,8,RAPE,106
396,8,MURDER & NON-NEGL. MANSLAUGHTER,31
397,8,HARRASSMENT 2,7
398,8,THEFT-FRAUD,7
399,8,ANTICIPATORY OFFENSES,2
400,8,SEX CRIMES,234
401,8,GRAND LARCENY OF MOTOR VEHICLE,28
402,8,OTHER STATE LAWS (NON PENAL LA,6
403,8,OFFENSES AGAINST PUBLIC ADMINI,6
404,8,PROSTITUTION & RELATED OFFENSES,88
405,8,FORGERY,66
406,8,PETIT LARCENY,459
407,8,FORCIBLE TOUCHING,30
408,8,FRAUDS,28
409,8,DANGEROUS WEAPONS,274
410,8,ROBBERY,295
411,8,ARSON,4
412,8,OFFENSES INVOLVING FRAUD,39
413,8,OTHER STATE LAWS,25
414,8,MISCELLANEOUS PENAL LAW,320
415,8,KIDNAPPING & RELATED OFFENSES,3
416,8,CHILD ABANDONMENT/NON SUPPORT 1,3
417,8,CRIMINAL MISCHIEF & RELATED OFFENSES,337
418,8,INTOXICATED/IMPAIRED DRIVING,25
419,8,ENDAN WELFARE INCOMP,3
420,8,ALCOHOLIC BEVERAGE CONTROL LAW,3
421,8,GAMBLING,5
422,8,BURGLAR'S TOOLS,8
423,8,OFFENSES AGAINST PUBLIC SAFETY,6
424,8,NYS LAWS-UNCLASSIFIED FELONY,8
425,8,FELONY ASSAULT,644
426,8,ADMINISTRATIVE CODE,1
427,8,OFFENSES RELATED TO CHILDREN,1
428,8,VEHICLE AND TRAFFIC LAWS,603
429,8,OFFENSES AGAINST PUBLIC ADMINISTRATION,694
430,8,MOVING INFRACTIONS,1
431,8,MURDER & NON-NEGL. MANSLAUGHTE,1
432,8,GRAND LARCENY,174
433,8,HARASSMENT,1
434,9,HARRASSMENT 2,3
435,9,OTHER STATE LAWS (NON PENAL LA,17
436,9,OTHER STATE LAWS (NON PENAL LAW),117
437,9,BURGLAR'S TOOLS,18
438,9,MISCELLANEOUS PENAL LAW,304
439,9,KIDNAPPING & RELATED OFFENSES,3
440,9,MOVING INFRACTIONS,4
441,9,GRAND LARCENY OF MOTOR VEHICLE,39
442,9,RAPE,24
443,9,POSSESSION OF STOLEN PROPERTY 5,48
444,9,OTHER OFFENSES RELATED TO THEFT,310
445,9,OFFENSES RELATED TO CHILDREN,1
446,9,ARSON,3
447,9,INTOXICATED/IMPAIRED DRIVING,18
448,9,DANGEROUS DRUGS,1824
449,9,ASSAULT 3 & RELATED OFFENSES,2096
450,9,POSSESSION OF STOLEN PROPERTY,39
451,9,FORCIBLE TOUCHING,18
452,9,OTHER TRAFFIC INFRACTION,56
453,9,ROBBERY,377
454,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,177
455,9,CRIMINAL MISCHIEF & RELATED OF,19
456,9,PETIT LARCENY,757
457,9,OFFENSES AGAINST THE PERSON,42
458,9,FELONY ASSAULT,782
459,9,OTHER STATE LAWS,43
460,9,VEHICLE AND TRAFFIC LAWS,926
461,9,INTOXICATED & IMPAIRED DRIVING,148
462,9,F.C.A. P.I.N.O.S.,65
463,9,OFFENSES INVOLVING FRAUD,140
464,9,FRAUDS,69
465,9,NYS LAWS-UNCLASSIFIED FELONY,8
466,9,LOITERING FOR DRUG PURPOSES,1
467,9,DISORDERLY CONDUCT,2
468,9,CHILD ABANDONMENT/NON SUPPORT 1,2
469,9,FRAUDULENT ACCOSTING,2
470,9,PROSTITUTION & RELATED OFFENSES,8
471,9,HOMICIDE-NEGLIGENT-VEHICLE,1
472,9,ENDAN WELFARE INCOMP,7
473,9,BURGLARY,103
474,9,GRAND LARCENY,216
475,9,OFFENSES AGAINST PUBLIC ADMINI,5
476,9,MURDER & NON-NEGL. MANSLAUGHTER,68
477,9,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
478,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,598
479,9,CRIMINAL TRESPASS,249
480,9,GAMBLING,27
481,9,CRIMINAL MISCHIEF & RELATED OFFENSES,643
482,9,FORGERY,182
483,9,ALCOHOLIC BEVERAGE CONTROL LAW,21
484,9,OFF. AGNST PUB ORD SENSBLTY &,79
485,9,SEX CRIMES,126
486,9,MURDER & NON-NEGL. MANSLAUGHTE,6
487,9,JOSTLING,6
488,9,DANGEROUS WEAPONS,463
489,9,THEFT-FRAUD,12
490,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),16
491,9,ADMINISTRATIVE CODE,101
492,10,INTOXICATED/IMPAIRED DRIVING,23
493,10,GAMBLING,23
494,10,CRIMINAL MISCHIEF & RELATED OF,25
495,10,CRIMINAL TRESPASS,77
496,10,FRAUDS,30
497,10,OFF. AGNST PUB ORD SENSBLTY &,111
498,10,FRAUDULENT ACCOSTING,32
499,10,POSSESSION OF STOLEN PROPERTY 5,61
500,10,OFFENSES AGAINST THE PERSON,61
501,10,ARSON,3
502,10,PROSTITUTION & RELATED OFFENSES,40
503,10,POSSESSION OF STOLEN PROPERTY,59
504,10,OTHER OFFENSES RELATED TO THEFT,414
505,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,427
506,10,OTHER STATE LAWS,41
507,10,ROBBERY,461
508,10,CRIMINAL MISCHIEF & RELATED OFFENSES,467
509,10,DISORDERLY CONDUCT,2
510,10,MOVING INFRACTIONS,2
511,10,HARRASSMENT 2,2
512,10,ADMINISTRATIVE CODE,2
513,10,CHILD ABANDONMENT/NON SUPPORT 1,1
514,10,DANGEROUS WEAPONS,623
515,10,FELONY ASSAULT,883
516,10,JOSTLING,1
517,10,VEHICLE AND TRAFFIC LAWS,1088
518,10,ESCAPE 3,1
519,10,PETIT LARCENY,1142
520,10,OFFENSES RELATED TO CHILDREN,1
521,10,DANGEROUS DRUGS,2247
522,10,ASSAULT 3 & RELATED OFFENSES,2317
523,10,KIDNAPPING & RELATED OFFENSES,3
524,10,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",3
525,10,OFFENSES AGAINST PUBLIC SAFETY,3
526,10,GRAND LARCENY,340
527,10,RAPE,15
528,10,FORCIBLE TOUCHING,11
529,10,BURGLAR'S TOOLS,34
530,10,OTHER STATE LAWS (NON PENAL LA,11
531,10,GRAND LARCENY OF MOTOR VEHICLE,34
532,10,OFFENSES INVOLVING FRAUD,130
533,10,MISCELLANEOUS PENAL LAW,357
534,10,SEX CRIMES,180
535,10,OFFENSES AGAINST PUBLIC ADMINI,9
536,10,ENDAN WELFARE INCOMP,9
537,10,OTHER STATE LAWS (NON PENAL LAW),33
538,10,MURDER & NON-NEGL. MANSLAUGHTER,69
539,10,BURGLARY,203
540,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,208
541,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),30
542,10,ALCOHOLIC BEVERAGE CONTROL LAW,16
543,10,F.C.A. P.I.N.O.S.,76
544,10,INTOXICATED & IMPAIRED DRIVING,295
545,10,OTHER TRAFFIC INFRACTION,63
546,10,THEFT-FRAUD,17
547,10,MURDER & NON-NEGL. MANSLAUGHTE,4
548,10,FORGERY,203
549,10,NYS LAWS-UNCLASSIFIED FELONY,14
550,11,OFF. AGNST PUB ORD SENSBLTY &,76
551,11,INTOXICATED/IMPAIRED DRIVING,34
552,11,OTHER TRAFFIC INFRACTION,45
553,11,OTHER STATE LAWS (NON PENAL LAW),56
554,11,OFFENSES AGAINST THE PERSON,64
555,11,MURDER & NON-NEGL. MANSLAUGHTER,60
556,11,FRAUDS,40
557,11,OFFENSES INVOLVING FRAUD,62
558,11,POSSESSION OF STOLEN PROPERTY 5,47
559,11,GRAND LARCENY OF MOTOR VEHICLE,36
560,11,FORCIBLE TOUCHING,8
561,11,OTHER STATE LAWS,28
562,11,ENDAN WELFARE INCOMP,9
563,11,ALCOHOLIC BEVERAGE CONTROL LAW,8
564,11,OTHER OFFENSES RELATED TO THEFT,212
565,11,BURGLARY,229
566,11,ARSON,6
567,11,GRAND LARCENY,244
568,11,DISORDERLY CONDUCT,6
569,11,INTOXICATED & IMPAIRED DRIVING,250
570,11,MISCELLANEOUS PENAL LAW,267
571,11,KIDNAPPING & RELATED OFFENSES,5
572,11,ADMINISTRATIVE CODE,4
573,11,OFFENSES AGAINST PUBLIC ADMINI,4
574,11,CRIMINAL MISCHIEF & RELATED OFFENSES,356
575,11,RAPE,12
576,11,GAMBLING,3
577,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,414
578,11,DANGEROUS WEAPONS,414
579,11,HARRASSMENT 2,2
580,11,CHILD ABANDONMENT/NON SUPPORT 1,2
581,11,MURDER & NON-NEGL. MANSLAUGHTE,1
582,11,FELONY ASSAULT,769
583,11,MOVING INFRACTIONS,1
584,11,HOMICIDE-NEGLIGENT-VEHICLE,1
585,11,PETIT LARCENY,847
586,11,VEHICLE AND TRAFFIC LAWS,926
587,11,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
588,11,DANGEROUS DRUGS,1042
589,11,ASSAULT 3 & RELATED OFFENSES,1812
590,11,ROBBERY,389
591,11,OTHER STATE LAWS (NON PENAL LA,13
592,11,POSSESSION OF STOLEN PROPERTY,51
593,11,CRIMINAL TRESPASS,144
594,11,FORGERY,140
595,11,CRIMINAL MISCHIEF & RELATED OF,23
596,11,SEX CRIMES,94
597,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,140
598,11,PROSTITUTION & RELATED OFFENSES,102
599,11,BURGLAR'S TOOLS,19
600,11,F.C.A. P.I.N.O.S.,111
601,11,NYS LAWS-UNCLASSIFIED FELONY,18
