,BoroCode,OfnsDesc,CrimeCount
51,1,CRIMINAL TRESPASS,2809
52,1,ADMINISTRATIVE CODES,2
53,1,HOMICIDE-NEGLIGENT-VEHICLE,3
54,1,DANGEROUS WEAPONS,2702
55,1,"LOITERING/GAMBLING (CARDS, DICE, ETC)",6
56,1,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
57,1,PETIT LARCENY,9001
58,1,GRAND LARCENY,4337
59,1,LOITERING,8
60,1,OTHER OFFENSES RELATED TO THEFT,10400
61,1,CRIMINAL MISCHIEF & RELATED OFFENSES,2520
62,1,CHILD ABANDONMENT/NON SUPPORT,1
63,1,OFFENSES AGAINST PUBLIC ADMINISTRATION,2575
64,2,OTHER TRAFFIC INFRACTION,363
65,2,PROSTITUTION & RELATED OFFENSES,334
66,2,OFFENSES AGAINST THE PERSON,336
67,2,OFFENSES RELATED TO CHILDREN,46
68,2,FELONY ASSAULT,4055
69,2,LOITERING FOR DRUG PURPOSES,2
70,2,ARSON,50
71,2,OFF. AGNST PUB ORD SENSBLTY &,353
72,2,ALCOHOLIC BEVERAGE CONTROL LAW,77
73,2,PETIT LARCENY,4141
74,2,OTHER STATE LAWS (NON PENAL LAW),376
75,2,VEHICLE AND TRAFFIC LAWS,4172
76,2,BURGLAR'S TOOLS,88
77,2,CRIMINAL MISCHIEF & RELATED OF,45
78,2,CHILD ABANDONMENT/NON SUPPORT,1
79,2,GRAND LARCENY OF MOTOR VEHICLE,225
80,2,POSSESSION OF STOLEN PROPERTY 5,227
81,2,DANGEROUS DRUGS,13745
82,2,GAMBLING,153
83,2,POSSESSION OF STOLEN PROPERTY,137
84,2,JOSTLING,1
85,2,ASSAULT 3 & RELATED OFFENSES,9428
86,2,OFFENSES INVOLVING FRAUD,279
87,2,F.C.A. P.I.N.O.S.,281
88,2,NEW YORK CITY HEALTH CODE,1
89,2,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),123
90,2,FORCIBLE TOUCHING,122
91,2,MURDER & NON-NEGL. MANSLAUGHTER,307
92,2,OTHER STATE LAWS (NON PENAL LA,111
93,2,OTHER OFFENSES RELATED TO THEFT,6227
94,2,FRAUDS,327
95,2,INTOXICATED/IMPAIRED DRIVING,115
96,2,RAPE,204
97,2,FRAUDULENT ACCOSTING,32
98,2,OFFENSES AGAINST PUBLIC SAFETY,21
99,2,DISORDERLY CONDUCT,20
100,2,THEFT-FRAUD,39
101,2,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1089
102,2,KIDNAPPING & RELATED OFFENSES,18
103,2,GRAND LARCENY,1288
104,2,FORGERY,889
105,2,HARRASSMENT 2,14
106,2,CRIMINAL TRESPASS,1701
107,2,MISCELLANEOUS PENAL LAW,1729
108,2,CHILD ABANDONMENT/NON SUPPORT 1,12
109,2,CRIMINAL MISCHIEF & RELATED OFFENSES,2579
110,2,ANTICIPATORY OFFENSES,10
111,2,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",8
112,2,MOVING INFRACTIONS,12
113,2,BURGLARY,846
114,2,INTOXICATED & IMPAIRED DRIVING,1057
115,2,OFFENSES AGAINST PUBLIC ADMINISTRATION,3307
116,2,ROBBERY,2927
117,2,OTHER STATE LAWS,650
118,2,ADMINISTRATIVE CODE,29
119,2,ENDAN WELFARE INCOMP,28
120,2,SEX CRIMES,652
121,2,ESCAPE 3,3
122,2,DANGEROUS WEAPONS,3391
123,3,FORCIBLE TOUCHING,134
124,3,ARSON,24
125,3,MOVING INFRACTIONS,153
126,3,NEW YORK CITY HEALTH CODE,88
127,3,FRAUDULENT ACCOSTING,7
128,3,CHILD ABANDONMENT/NON SUPPORT 1,3
129,3,PARKING OFFENSES,10
130,3,DISORDERLY CONDUCT,198
131,3,F.C.A. P.I.N.O.S.,198
132,3,HARRASSMENT 2,27
133,3,ADMINISTRATIVE CODES,12
134,3,"LOITERING/GAMBLING (CARDS, DICE, ETC)",13
135,3,CHILD ABANDONMENT/NON SUPPORT,4
136,3,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",4
137,3,CRIMINAL MISCHIEF & RELATED OF,58
138,3,LOITERING FOR DRUG PURPOSES,1
139,3,JOSTLING,4
140,3,HOMICIDE-NEGLIGENT-VEHICLE,1
141,3,THEFT-FRAUD,70
142,3,OFFENSES RELATED TO CHILDREN,19
143,3,KIDNAPPING & RELATED OFFENSES,22
144,3,MURDER & NON-NEGL. MANSLAUGHTER,202
145,3,LOITERING,1
146,3,OFFENSES AGAINST PUBLIC SAFETY,21
147,3,ESCAPE 3,2
148,3,ENDAN WELFARE INCOMP,12
149,3,ANTICIPATORY OFFENSES,8
150,3,OTHER STATE LAWS (NON PENAL LA,210
151,3,SEX CRIMES,748
152,3,ROBBERY,3161
153,3,FRAUDS,490
154,3,CRIMINAL MISCHIEF & RELATED OFFENSES,2833
155,3,FORGERY,2797
156,3,OTHER TRAFFIC INFRACTION,2700
157,3,POSSESSION OF STOLEN PROPERTY 5,339
158,3,GRAND LARCENY OF MOTOR VEHICLE,355
159,3,DANGEROUS WEAPONS,3596
160,3,ADMINISTRATIVE CODE,2659
161,3,BURGLARY,1398
162,3,OTHER STATE LAWS,2251
163,3,GRAND LARCENY,2203
164,3,OFFENSES AGAINST THE PERSON,369
165,3,CRIMINAL TRESPASS,1971
166,3,INTOXICATED & IMPAIRED DRIVING,1511
167,3,OFF. AGNST PUB ORD SENSBLTY &,420
168,3,BURGLAR'S TOOLS,208
169,3,PROSTITUTION & RELATED OFFENSES,579
170,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),313
171,3,PETIT LARCENY,5505
172,3,DANGEROUS DRUGS,13274
173,3,ASSAULT 3 & RELATED OFFENSES,9789
174,3,RAPE,236
175,3,OTHER OFFENSES RELATED TO THEFT,7561
176,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,831
177,3,ALCOHOLIC BEVERAGE CONTROL LAW,246
178,3,OTHER STATE LAWS (NON PENAL LAW),627
179,3,INTOXICATED/IMPAIRED DRIVING,295
180,3,MISCELLANEOUS PENAL LAW,4940
181,3,POSSESSION OF STOLEN PROPERTY,268
182,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,1627
183,3,FELONY ASSAULT,4736
184,3,GAMBLING,277
185,3,VEHICLE AND TRAFFIC LAWS,4623
186,3,OFFENSES INVOLVING FRAUD,284
187,4,ARSON,15
188,4,CRIMINAL TRESPASS,1106
189,4,OTHER TRAFFIC INFRACTION,1493
190,4,PROSTITUTION & RELATED OFFENSES,914
191,4,HARRASSMENT 2,12
192,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,755
193,4,ENDAN WELFARE INCOMP,17
194,4,ADMINISTRATIVE CODES,18
195,4,NEW YORK CITY HEALTH CODE,14
196,4,FORGERY,1277
197,4,BURGLARY,894
198,4,OTHER STATE LAWS,1478
199,4,ADMINISTRATIVE CODE,1005
200,4,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",7
201,4,ROBBERY,1771
202,4,ASSAULT 3 & RELATED OFFENSES,7551
203,4,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
204,4,DANGEROUS DRUGS,7338
205,4,ANTICIPATORY OFFENSES,2
206,4,VEHICLE AND TRAFFIC LAWS,4672
207,4,ESCAPE 3,2
208,4,PETIT LARCENY,4098
209,4,MISCELLANEOUS PENAL LAW,3886
210,4,GRAND LARCENY,1770
211,4,FELONY ASSAULT,3067
212,4,CHILD ABANDONMENT/NON SUPPORT 1,5
213,4,PARKING OFFENSES,6
214,4,DANGEROUS WEAPONS,2604
215,4,CRIMINAL MISCHIEF & RELATED OFFENSES,2413
216,4,JOSTLING,8
217,4,FRAUDULENT ACCOSTING,9
218,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,1964
219,4,INTOXICATED & IMPAIRED DRIVING,1806
220,4,OTHER OFFENSES RELATED TO THEFT,2837
221,4,SEX CRIMES,708
222,4,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
223,4,OFFENSES RELATED TO CHILDREN,23
224,4,GAMBLING,92
225,4,F.C.A. P.I.N.O.S.,362
226,4,OTHER STATE LAWS (NON PENAL LA,69
227,4,INTOXICATED/IMPAIRED DRIVING,326
228,4,OTHER STATE LAWS (NON PENAL LAW),316
229,4,OFF. AGNST PUB ORD SENSBLTY &,377
230,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),315
231,4,GRAND LARCENY OF MOTOR VEHICLE,311
232,4,ALCOHOLIC BEVERAGE CONTROL LAW,47
233,4,FRAUDS,293
234,4,FORCIBLE TOUCHING,125
235,4,OFFENSES AGAINST THE PERSON,271
236,4,BURGLAR'S TOOLS,134
237,4,THEFT-FRAUD,80
238,4,OFFENSES INVOLVING FRAUD,237
239,4,POSSESSION OF STOLEN PROPERTY 5,254
240,4,MOVING INFRACTIONS,142
241,4,KIDNAPPING & RELATED OFFENSES,24
242,4,DISORDERLY CONDUCT,149
243,4,POSSESSION OF STOLEN PROPERTY,240
244,4,MURDER & NON-NEGL. MANSLAUGHTER,219
245,4,RAPE,185
246,4,CRIMINAL MISCHIEF & RELATED OF,36
247,4,OFFENSES AGAINST PUBLIC SAFETY,28
248,5,ROBBERY,331
249,5,KIDNAPPING & RELATED OFFENSES,5
250,5,DISORDERLY CONDUCT,4
251,5,BURGLARY,211
252,5,CRIMINAL TRESPASS,100
253,5,ANTICIPATORY OFFENSES,1
254,5,MOVING INFRACTIONS,4
255,5,ALCOHOLIC BEVERAGE CONTROL LAW,3
256,5,SEX CRIMES,115
257,5,FORGERY,116
258,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,117
259,5,ARSON,6
260,5,HARRASSMENT 2,2
261,5,ADMINISTRATIVE CODE,2
262,5,FRAUDULENT ACCOSTING,1
263,5,OTHER OFFENSES RELATED TO THEFT,308
264,5,OFF. AGNST PUB ORD SENSBLTY &,72
265,5,OTHER TRAFFIC INFRACTION,358
266,5,INTOXICATED & IMPAIRED DRIVING,641
267,5,BURGLAR'S TOOLS,25
268,5,CRIMINAL MISCHIEF & RELATED OFFENSES,590
269,5,VEHICLE AND TRAFFIC LAWS,992
270,5,FORCIBLE TOUCHING,19
271,5,FELONY ASSAULT,555
272,5,F.C.A. P.I.N.O.S.,32
273,5,OTHER STATE LAWS (NON PENAL LAW),34
274,5,PETIT LARCENY,1126
275,5,RAPE,18
276,5,OTHER STATE LAWS (NON PENAL LA,36
277,5,THEFT-FRAUD,39
278,5,DANGEROUS WEAPONS,473
279,5,ASSAULT 3 & RELATED OFFENSES,1346
280,5,POSSESSION OF STOLEN PROPERTY 5,75
281,5,MURDER & NON-NEGL. MANSLAUGHTER,40
282,5,POSSESSION OF STOLEN PROPERTY,44
283,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,448
284,5,GRAND LARCENY,379
285,5,OTHER STATE LAWS,50
286,5,FRAUDS,51
287,5,CRIMINAL MISCHIEF & RELATED OF,11
288,5,OFFENSES AGAINST THE PERSON,53
289,5,PROSTITUTION & RELATED OFFENSES,58
290,5,OFFENSES INVOLVING FRAUD,58
291,5,OFFENSES AGAINST PUBLIC SAFETY,9
292,5,INTOXICATED/IMPAIRED DRIVING,68
293,5,GRAND LARCENY OF MOTOR VEHICLE,70
294,5,DANGEROUS DRUGS,2503
295,5,MISCELLANEOUS PENAL LAW,695
296,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),43
297,5,ENDAN WELFARE INCOMP,1
