,Precinct,OfnsDesc,CrimeCount
96,5,SEX CRIMES,20
97,5,ANTICIPATORY OFFENSES,6
98,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
99,5,ARSON,1
100,5,FORCIBLE TOUCHING,26
101,6,OFFENSES AGAINST THE PERSON,14
102,6,THEFT-FRAUD,2
103,6,CRIMINAL TRESPASS,80
104,6,FORCIBLE TOUCHING,19
105,6,ADMINISTRATIVE CODES,1
106,6,PROSTITUTION & RELATED OFFENSES,26
107,6,INTOXICATED & IMPAIRED DRIVING,155
108,6,POSSESSION OF STOLEN PROPERTY 5,27
109,6,OTHER STATE LAWS,422
110,6,CRIMINAL MISCHIEF & RELATED OF,1
111,6,ASSAULT 3 & RELATED OFFENSES,230
112,6,VEHICLE AND TRAFFIC LAWS,148
113,6,INTOXICATED/IMPAIRED DRIVING,5
114,6,OTHER TRAFFIC INFRACTION,17
115,6,OFF. AGNST PUB ORD SENSBLTY &,2
116,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
117,6,ALCOHOLIC BEVERAGE CONTROL LAW,2
118,6,OTHER OFFENSES RELATED TO THEFT,445
119,6,ENDAN WELFARE INCOMP,1
120,6,DANGEROUS DRUGS,517
121,6,ESCAPE 3,1
122,6,NEW YORK CITY HEALTH CODE,1
123,6,DANGEROUS WEAPONS,86
124,6,OFFENSES AGAINST PUBLIC SAFETY,1
125,6,ROBBERY,209
126,6,FRAUDULENT ACCOSTING,7
127,6,FORGERY,50
128,6,F.C.A. P.I.N.O.S.,4
129,6,OFFENSES INVOLVING FRAUD,6
130,6,SEX CRIMES,13
131,6,MISCELLANEOUS PENAL LAW,46
132,6,OTHER STATE LAWS (NON PENAL LA,6
133,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,45
134,6,RAPE,3
135,6,GRAND LARCENY OF MOTOR VEHICLE,1
136,6,MOVING INFRACTIONS,8
137,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,87
138,6,CRIMINAL MISCHIEF & RELATED OFFENSES,92
139,6,ADMINISTRATIVE CODE,44
140,6,GRAND LARCENY,161
141,6,OTHER STATE LAWS (NON PENAL LAW),58
142,6,PETIT LARCENY,544
143,6,HARRASSMENT 2,1
144,6,FRAUDS,10
145,6,POSSESSION OF STOLEN PROPERTY,40
146,6,JOSTLING,1
147,6,DISORDERLY CONDUCT,35
148,6,MURDER & NON-NEGL. MANSLAUGHTER,1
149,6,FELONY ASSAULT,64
150,6,BURGLAR'S TOOLS,11
151,6,BURGLARY,39
152,7,ARSON,2
153,7,FORCIBLE TOUCHING,7
154,7,THEFT-FRAUD,4
155,7,F.C.A. P.I.N.O.S.,5
156,7,OTHER STATE LAWS (NON PENAL LA,6
157,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,135
158,7,ENDAN WELFARE INCOMP,2
159,7,OFFENSES AGAINST THE PERSON,18
160,7,SEX CRIMES,18
161,7,MURDER & NON-NEGL. MANSLAUGHTER,7
162,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
163,7,PETIT LARCENY,158
164,7,OTHER OFFENSES RELATED TO THEFT,250
165,7,ASSAULT 3 & RELATED OFFENSES,326
166,7,OTHER STATE LAWS,155
167,7,GAMBLING,14
168,7,POSSESSION OF STOLEN PROPERTY 5,15
169,7,OFF. AGNST PUB ORD SENSBLTY &,11
170,7,GRAND LARCENY OF MOTOR VEHICLE,10
171,7,FORGERY,19
172,7,VEHICLE AND TRAFFIC LAWS,209
173,7,CRIMINAL TRESPASS,301
174,7,POSSESSION OF STOLEN PROPERTY,8
175,7,FRAUDS,8
176,7,RAPE,3
177,7,INTOXICATED/IMPAIRED DRIVING,3
178,7,BURGLAR'S TOOLS,8
179,7,CRIMINAL MISCHIEF & RELATED OF,4
180,7,CRIMINAL MISCHIEF & RELATED OFFENSES,203
181,7,DISORDERLY CONDUCT,9
182,7,HARRASSMENT 2,3
183,7,PROSTITUTION & RELATED OFFENSES,5
184,7,ADMINISTRATIVE CODE,20
185,7,OTHER TRAFFIC INFRACTION,32
186,7,FRAUDULENT ACCOSTING,1
187,7,INTOXICATED & IMPAIRED DRIVING,56
188,7,OFFENSES INVOLVING FRAUD,36
189,7,FELONY ASSAULT,105
190,7,ROBBERY,66
191,7,MISCELLANEOUS PENAL LAW,113
192,7,DANGEROUS DRUGS,618
193,7,BURGLARY,42
194,7,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
195,7,GRAND LARCENY,74
196,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,49
197,7,OTHER STATE LAWS (NON PENAL LAW),60
198,7,DANGEROUS WEAPONS,98
199,9,OFFENSES INVOLVING FRAUD,12
200,9,CRIMINAL TRESPASS,273
201,9,ASSAULT 3 & RELATED OFFENSES,328
202,9,SEX CRIMES,13
203,9,VEHICLE AND TRAFFIC LAWS,106
204,9,BURGLAR'S TOOLS,33
205,9,FORCIBLE TOUCHING,13
206,9,OTHER STATE LAWS,253
207,9,FRAUDS,14
208,9,RAPE,3
209,9,GRAND LARCENY OF MOTOR VEHICLE,6
210,9,OTHER STATE LAWS (NON PENAL LAW),32
211,9,FORGERY,47
212,9,DANGEROUS DRUGS,903
213,9,DANGEROUS WEAPONS,96
214,9,OTHER STATE LAWS (NON PENAL LA,4
215,9,LOITERING FOR DRUG PURPOSES,1
216,9,OFF. AGNST PUB ORD SENSBLTY &,11
217,9,JOSTLING,1
218,9,INTOXICATED/IMPAIRED DRIVING,1
219,9,MURDER & NON-NEGL. MANSLAUGHTER,3
220,9,HARRASSMENT 2,1
221,9,MOVING INFRACTIONS,1
222,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,44
223,9,F.C.A. P.I.N.O.S.,3
224,9,OFFENSES AGAINST PUBLIC SAFETY,3
225,9,PROSTITUTION & RELATED OFFENSES,3
226,9,PETIT LARCENY,397
227,9,THEFT-FRAUD,3
228,9,BURGLARY,41
229,9,MISCELLANEOUS PENAL LAW,92
230,9,FELONY ASSAULT,92
231,9,OFFENSES RELATED TO CHILDREN,1
232,9,GAMBLING,7
233,9,POSSESSION OF STOLEN PROPERTY 5,32
234,9,CRIMINAL MISCHIEF & RELATED OFFENSES,151
235,9,ENDAN WELFARE INCOMP,1
236,9,GRAND LARCENY,145
237,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,124
238,9,ARSON,1
239,9,OTHER OFFENSES RELATED TO THEFT,382
240,9,DISORDERLY CONDUCT,17
241,9,ADMINISTRATIVE CODE,16
242,9,POSSESSION OF STOLEN PROPERTY,15
243,9,INTOXICATED & IMPAIRED DRIVING,18
244,9,OTHER TRAFFIC INFRACTION,25
245,9,CRIMINAL MISCHIEF & RELATED OF,1
246,9,ALCOHOLIC BEVERAGE CONTROL LAW,2
247,9,OFFENSES AGAINST THE PERSON,22
248,9,ROBBERY,62
249,10,RAPE,1
250,10,INTOXICATED/IMPAIRED DRIVING,4
251,10,ANTICIPATORY OFFENSES,1
252,10,OTHER STATE LAWS (NON PENAL LAW),79
253,10,ROBBERY,70
254,10,MOVING INFRACTIONS,9
255,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,21
256,10,INTOXICATED & IMPAIRED DRIVING,122
257,10,BURGLAR'S TOOLS,4
258,10,ASSAULT 3 & RELATED OFFENSES,236
259,10,NEW YORK CITY HEALTH CODE,2
260,10,FRAUDS,7
261,10,GRAND LARCENY,125
262,10,CRIMINAL MISCHIEF & RELATED OFFENSES,76
263,10,OFFENSES AGAINST THE PERSON,7
264,10,OFFENSES AGAINST PUBLIC SAFETY,3
265,10,SEX CRIMES,10
266,10,OTHER TRAFFIC INFRACTION,136
267,10,JOSTLING,2
268,10,THEFT-FRAUD,7
269,10,OTHER STATE LAWS,136
270,10,GRAND LARCENY OF MOTOR VEHICLE,2
271,10,FELONY ASSAULT,95
272,10,MURDER & NON-NEGL. MANSLAUGHTER,2
273,10,DANGEROUS WEAPONS,45
274,10,F.C.A. P.I.N.O.S.,193
275,10,POSSESSION OF STOLEN PROPERTY,31
276,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,61
277,10,PETIT LARCENY,148
278,10,PROSTITUTION & RELATED OFFENSES,14
279,10,DANGEROUS DRUGS,528
280,10,OFF. AGNST PUB ORD SENSBLTY &,4
281,10,VEHICLE AND TRAFFIC LAWS,333
282,10,BURGLARY,29
283,10,POSSESSION OF STOLEN PROPERTY 5,12
284,10,FORGERY,29
285,10,ADMINISTRATIVE CODE,11
286,10,CRIMINAL TRESPASS,87
287,10,OFFENSES INVOLVING FRAUD,4
288,10,MISCELLANEOUS PENAL LAW,55
289,10,FORCIBLE TOUCHING,10
290,10,OTHER OFFENSES RELATED TO THEFT,316
291,10,DISORDERLY CONDUCT,10
292,10,FRAUDULENT ACCOSTING,4
293,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
294,13,NEW YORK CITY HEALTH CODE,6
295,13,MISCELLANEOUS PENAL LAW,62
296,13,PETIT LARCENY,775
297,13,BURGLAR'S TOOLS,60
298,13,INTOXICATED/IMPAIRED DRIVING,4
299,13,MURDER & NON-NEGL. MANSLAUGHTER,4
300,13,DISORDERLY CONDUCT,63
301,13,CRIMINAL MISCHIEF & RELATED OF,6
302,13,OFFENSES AGAINST THE PERSON,56
303,13,FRAUDULENT ACCOSTING,4
304,13,JOSTLING,1
305,13,OFFENSES INVOLVING FRAUD,87
306,13,RAPE,5
307,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,74
308,13,OTHER OFFENSES RELATED TO THEFT,1108
309,13,GRAND LARCENY,260
310,13,POSSESSION OF STOLEN PROPERTY 5,57
311,13,FORGERY,92
312,13,BURGLARY,81
313,13,MOVING INFRACTIONS,1
314,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,109
315,13,FRAUDS,14
316,13,POSSESSION OF STOLEN PROPERTY,31
317,13,LOITERING,1
318,13,ALCOHOLIC BEVERAGE CONTROL LAW,2
319,13,OFF. AGNST PUB ORD SENSBLTY &,15
320,13,INTOXICATED & IMPAIRED DRIVING,30
321,13,VEHICLE AND TRAFFIC LAWS,117
322,13,CRIMINAL MISCHIEF & RELATED OFFENSES,146
323,13,ASSAULT 3 & RELATED OFFENSES,369
324,13,OTHER TRAFFIC INFRACTION,16
325,13,ADMINISTRATIVE CODE,143
326,13,OTHER STATE LAWS (NON PENAL LA,27
327,13,FELONY ASSAULT,140
328,13,THEFT-FRAUD,2
329,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
330,13,PROSTITUTION & RELATED OFFENSES,19
331,13,SEX CRIMES,33
332,13,KIDNAPPING & RELATED OFFENSES,1
333,13,CRIMINAL TRESPASS,112
334,13,ROBBERY,102
335,13,DANGEROUS WEAPONS,173
336,13,DANGEROUS DRUGS,578
337,13,OTHER STATE LAWS,686
338,13,HARRASSMENT 2,3
339,13,OFFENSES AGAINST PUBLIC SAFETY,1
340,13,FORCIBLE TOUCHING,45
341,13,F.C.A. P.I.N.O.S.,3
342,13,OTHER STATE LAWS (NON PENAL LAW),178
343,13,GRAND LARCENY OF MOTOR VEHICLE,3
344,13,GAMBLING,9
345,14,F.C.A. P.I.N.O.S.,16
346,14,THEFT-FRAUD,17
347,14,GRAND LARCENY OF MOTOR VEHICLE,5
348,14,ROBBERY,170
349,14,POSSESSION OF STOLEN PROPERTY 5,27
350,14,ALCOHOLIC BEVERAGE CONTROL LAW,8
351,14,MISCELLANEOUS PENAL LAW,198
352,14,OFFENSES INVOLVING FRAUD,84
353,14,PROSTITUTION & RELATED OFFENSES,74
354,14,FORCIBLE TOUCHING,125
355,14,BURGLARY,196
356,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,118
357,14,LOITERING,16
358,14,MURDER & NON-NEGL. MANSLAUGHTER,15
359,14,ADMINISTRATIVE CODE,220
360,14,OFFENSES AGAINST THE PERSON,12
361,14,FORGERY,210
362,14,DANGEROUS WEAPONS,174
363,14,NEW YORK CITY HEALTH CODE,40
364,14,SEX CRIMES,32
365,14,POSSESSION OF STOLEN PROPERTY,32
366,14,FRAUDULENT ACCOSTING,41
367,14,FELONY ASSAULT,147
368,14,FRAUDS,32
369,14,CRIMINAL MISCHIEF & RELATED OFFENSES,182
370,14,BURGLAR'S TOOLS,30
371,14,INTOXICATED & IMPAIRED DRIVING,41
372,14,OTHER TRAFFIC INFRACTION,48
373,14,OTHER STATE LAWS (NON PENAL LA,29
374,14,DISORDERLY CONDUCT,87
375,14,VEHICLE AND TRAFFIC LAWS,219
376,14,OFF. AGNST PUB ORD SENSBLTY &,15
377,14,CRIMINAL TRESPASS,185
378,14,PETIT LARCENY,2755
379,14,OTHER STATE LAWS,1920
380,14,INTOXICATED/IMPAIRED DRIVING,1
381,14,ARSON,1
382,14,CRIMINAL MISCHIEF & RELATED OF,4
383,14,RAPE,3
384,14,JOSTLING,3
385,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
386,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,244
387,14,GAMBLING,1
388,14,"LOITERING/GAMBLING (CARDS, DICE, ETC)",4
389,14,LOITERING FOR DRUG PURPOSES,1
390,14,OTHER OFFENSES RELATED TO THEFT,2675
391,14,OTHER STATE LAWS (NON PENAL LAW),305
392,14,MOVING INFRACTIONS,1
393,14,HARRASSMENT 2,4
394,14,ASSAULT 3 & RELATED OFFENSES,404
395,14,DANGEROUS DRUGS,988
396,14,GRAND LARCENY,640
397,17,INTOXICATED/IMPAIRED DRIVING,3
398,17,BURGLAR'S TOOLS,7
399,17,DANGEROUS WEAPONS,30
400,17,OTHER OFFENSES RELATED TO THEFT,113
401,17,INTOXICATED & IMPAIRED DRIVING,31
402,17,PETIT LARCENY,110
403,17,ASSAULT 3 & RELATED OFFENSES,110
404,17,FORGERY,22
405,17,FORCIBLE TOUCHING,12
406,17,OFF. AGNST PUB ORD SENSBLTY &,1
407,17,CRIMINAL TRESPASS,22
408,17,OTHER TRAFFIC INFRACTION,34
409,17,OFFENSES AGAINST THE PERSON,10
410,17,MURDER & NON-NEGL. MANSLAUGHTER,1
411,17,FRAUDS,9
412,17,MISCELLANEOUS PENAL LAW,20
413,17,GRAND LARCENY OF MOTOR VEHICLE,4
414,17,OTHER STATE LAWS (NON PENAL LA,2
415,17,NEW YORK CITY HEALTH CODE,2
416,17,BURGLARY,26
417,17,ADMINISTRATIVE CODE,12
418,17,SEX CRIMES,9
419,17,OTHER STATE LAWS (NON PENAL LAW),27
420,17,OFFENSES INVOLVING FRAUD,9
421,17,POSSESSION OF STOLEN PROPERTY,3
422,17,ARSON,1
423,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,11
424,17,DISORDERLY CONDUCT,61
425,17,VEHICLE AND TRAFFIC LAWS,188
426,17,GRAND LARCENY,119
427,17,CRIMINAL MISCHIEF & RELATED OF,1
428,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,29
429,17,JOSTLING,1
430,17,THEFT-FRAUD,8
431,17,PROSTITUTION & RELATED OFFENSES,66
432,17,POSSESSION OF STOLEN PROPERTY 5,1
433,17,RAPE,1
434,17,DANGEROUS DRUGS,104
435,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
436,17,CRIMINAL MISCHIEF & RELATED OFFENSES,43
437,17,FELONY ASSAULT,40
438,17,ROBBERY,36
439,17,MOVING INFRACTIONS,61
440,17,OTHER STATE LAWS,104
441,18,OFFENSES INVOLVING FRAUD,55
442,18,FRAUDULENT ACCOSTING,27
443,18,OTHER TRAFFIC INFRACTION,18
444,18,POSSESSION OF STOLEN PROPERTY 5,28
445,18,INTOXICATED & IMPAIRED DRIVING,41
446,18,ADMINISTRATIVE CODE,28
447,18,DISORDERLY CONDUCT,59
448,18,ROBBERY,114
449,18,ENDAN WELFARE INCOMP,1
450,18,POSSESSION OF STOLEN PROPERTY,18
451,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
452,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,118
453,18,GRAND LARCENY OF MOTOR VEHICLE,1
454,18,OFFENSES AGAINST THE PERSON,36
455,18,MISCELLANEOUS PENAL LAW,60
456,18,MURDER & NON-NEGL. MANSLAUGHTER,1
457,18,OTHER STATE LAWS (NON PENAL LAW),399
458,18,RAPE,1
459,18,CRIMINAL TRESPASS,128
460,18,GAMBLING,1
461,18,LOITERING FOR DRUG PURPOSES,2
462,18,OTHER OFFENSES RELATED TO THEFT,411
463,18,FRAUDS,14
464,18,FORCIBLE TOUCHING,25
465,18,BURGLARY,134
466,18,SEX CRIMES,19
467,18,ESCAPE 3,1
468,18,DISRUPTION OF A RELIGIOUS SERVICE,1
469,18,JOSTLING,3
470,18,MOVING INFRACTIONS,2
471,18,GRAND LARCENY,603
472,18,OFF. AGNST PUB ORD SENSBLTY &,12
473,18,ASSAULT 3 & RELATED OFFENSES,342
474,18,DANGEROUS WEAPONS,38
475,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,40
476,18,FORGERY,91
477,18,ALCOHOLIC BEVERAGE CONTROL LAW,1
478,18,BURGLAR'S TOOLS,18
479,18,INTOXICATED/IMPAIRED DRIVING,4
480,18,FELONY ASSAULT,104
481,18,OTHER STATE LAWS,733
482,18,VEHICLE AND TRAFFIC LAWS,83
483,18,THEFT-FRAUD,13
484,18,PROSTITUTION & RELATED OFFENSES,158
485,18,PETIT LARCENY,741
486,18,CRIMINAL MISCHIEF & RELATED OFFENSES,92
487,18,F.C.A. P.I.N.O.S.,4
488,18,ARSON,1
489,18,CRIMINAL MISCHIEF & RELATED OF,4
490,18,DANGEROUS DRUGS,507
491,19,PETIT LARCENY,544
492,19,FRAUDS,5
493,19,GRAND LARCENY OF MOTOR VEHICLE,2
494,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,56
495,19,SEX CRIMES,13
496,19,CRIMINAL TRESPASS,34
497,19,F.C.A. P.I.N.O.S.,5
498,19,OTHER TRAFFIC INFRACTION,15
499,19,VEHICLE AND TRAFFIC LAWS,311
500,19,INTOXICATED & IMPAIRED DRIVING,130
501,19,OFFENSES INVOLVING FRAUD,6
502,19,MURDER & NON-NEGL. MANSLAUGHTER,1
503,19,ENDAN WELFARE INCOMP,1
504,19,FORCIBLE TOUCHING,23
505,19,FELONY ASSAULT,76
506,19,BURGLAR'S TOOLS,22
507,19,OFFENSES AGAINST THE PERSON,20
508,19,THEFT-FRAUD,2
509,19,GRAND LARCENY,347
510,19,PROSTITUTION & RELATED OFFENSES,17
511,19,ALCOHOLIC BEVERAGE CONTROL LAW,8
512,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
513,19,FORGERY,72
514,19,DANGEROUS DRUGS,51
515,19,MOVING INFRACTIONS,2
516,19,MISCELLANEOUS PENAL LAW,45
517,19,ASSAULT 3 & RELATED OFFENSES,223
518,19,RAPE,1
519,19,DANGEROUS WEAPONS,37
520,19,DISORDERLY CONDUCT,3
521,19,OFF. AGNST PUB ORD SENSBLTY &,8
522,19,ROBBERY,71
523,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,18
524,19,OTHER STATE LAWS (NON PENAL LAW),63
525,19,ADMINISTRATIVE CODE,6
526,19,CRIMINAL MISCHIEF & RELATED OFFENSES,82
527,19,FRAUDULENT ACCOSTING,3
528,19,INTOXICATED/IMPAIRED DRIVING,4
529,19,POSSESSION OF STOLEN PROPERTY,18
530,19,OTHER OFFENSES RELATED TO THEFT,260
531,19,BURGLARY,79
532,19,POSSESSION OF STOLEN PROPERTY 5,33
533,19,OTHER STATE LAWS,102
534,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,63
535,20,SEX CRIMES,11
536,20,OTHER TRAFFIC INFRACTION,17
537,20,BURGLAR'S TOOLS,11
538,20,OTHER OFFENSES RELATED TO THEFT,157
539,20,HARRASSMENT 2,2
540,20,MURDER & NON-NEGL. MANSLAUGHTER,3
541,20,ARSON,1
542,20,OTHER STATE LAWS,90
543,20,CRIMINAL TRESPASS,65
544,20,POSSESSION OF STOLEN PROPERTY,17
545,20,POSSESSION OF STOLEN PROPERTY 5,18
546,20,FORCIBLE TOUCHING,12
547,20,ALCOHOLIC BEVERAGE CONTROL LAW,1
548,20,CRIMINAL MISCHIEF & RELATED OFFENSES,44
549,20,FRAUDS,10
550,20,RAPE,1
551,20,DANGEROUS WEAPONS,33
552,20,CRIMINAL MISCHIEF & RELATED OF,4
553,20,OFF. AGNST PUB ORD SENSBLTY &,7
554,20,PROSTITUTION & RELATED OFFENSES,7
555,20,ADMINISTRATIVE CODE,4
556,20,MISCELLANEOUS PENAL LAW,32
557,20,FORGERY,36
558,20,INTOXICATED/IMPAIRED DRIVING,4
559,20,FELONY ASSAULT,40
560,20,GRAND LARCENY OF MOTOR VEHICLE,1
561,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
562,20,DANGEROUS DRUGS,100
563,20,OFFENSES INVOLVING FRAUD,5
564,20,MOVING INFRACTIONS,1
565,20,ROBBERY,29
566,20,OTHER STATE LAWS (NON PENAL LAW),48
567,20,GRAND LARCENY,125
568,20,PETIT LARCENY,406
569,20,INTOXICATED & IMPAIRED DRIVING,67
570,20,VEHICLE AND TRAFFIC LAWS,181
571,20,DISORDERLY CONDUCT,1
572,20,F.C.A. P.I.N.O.S.,1
573,20,OFFENSES AGAINST THE PERSON,9
574,20,BURGLARY,25
575,20,ASSAULT 3 & RELATED OFFENSES,151
576,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,26
577,22,ASSAULT 3 & RELATED OFFENSES,19
578,22,OTHER STATE LAWS,2
579,22,DANGEROUS WEAPONS,6
580,22,MISCELLANEOUS PENAL LAW,4
581,22,POSSESSION OF STOLEN PROPERTY 5,1
582,22,KIDNAPPING & RELATED OFFENSES,1
583,22,INTOXICATED/IMPAIRED DRIVING,1
584,22,ADMINISTRATIVE CODE,4
585,22,OTHER STATE LAWS (NON PENAL LAW),93
586,22,FRAUDS,2
587,22,FORCIBLE TOUCHING,1
588,22,VEHICLE AND TRAFFIC LAWS,42
589,22,OTHER TRAFFIC INFRACTION,5
590,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,20
591,22,FORGERY,5
592,22,PETIT LARCENY,7
593,22,GRAND LARCENY,7
594,22,ROBBERY,27
595,22,FELONY ASSAULT,3
596,22,OTHER OFFENSES RELATED TO THEFT,1
597,22,INTOXICATED & IMPAIRED DRIVING,1
598,22,ESCAPE 3,1
599,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,47
600,22,F.C.A. P.I.N.O.S.,1
601,22,THEFT-FRAUD,2
602,22,CRIMINAL MISCHIEF & RELATED OFFENSES,1
603,22,NEW YORK CITY HEALTH CODE,1
604,22,SEX CRIMES,2
605,22,DANGEROUS DRUGS,112
606,23,NEW YORK CITY HEALTH CODE,15
607,23,FRAUDS,27
608,23,GAMBLING,27
609,23,OTHER TRAFFIC INFRACTION,30
610,23,PETIT LARCENY,148
611,23,ARSON,1
612,23,FORGERY,41
613,23,ALCOHOLIC BEVERAGE CONTROL LAW,15
614,23,ROBBERY,146
615,23,MOVING INFRACTIONS,2
616,23,OTHER OFFENSES RELATED TO THEFT,366
617,23,OFFENSES AGAINST THE PERSON,16
