,SchoolDist,OfnsDesc,CrimeCount
59,2,ADMINISTRATIVE CODES,1
60,2,CHILD ABANDONMENT/NON SUPPORT 1,1
61,2,ENDAN WELFARE INCOMP,1
62,2,OFFENSES INVOLVING FRAUD,660
63,2,HOMICIDE-NEGLIGENT-VEHICLE,1
64,2,FORGERY,812
65,2,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",3
66,2,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,431
67,2,KIDNAPPING & RELATED OFFENSES,6
68,2,DANGEROUS WEAPONS,843
69,2,ARSON,9
70,2,INTOXICATED & IMPAIRED DRIVING,1024
71,2,MISCELLANEOUS PENAL LAW,868
72,2,LOITERING FOR DRUG PURPOSES,3
73,2,BURGLARY,761
74,2,PROSTITUTION & RELATED OFFENSES,521
75,2,OFFENSES AGAINST PUBLIC SAFETY,11
76,2,HARRASSMENT 2,11
77,2,FELONY ASSAULT,894
78,2,OTHER TRAFFIC INFRACTION,594
79,2,ANTICIPATORY OFFENSES,11
80,2,ROBBERY,754
81,2,OTHER OFFENSES RELATED TO THEFT,6914
82,2,BURGLAR'S TOOLS,305
83,2,INTOXICATED/IMPAIRED DRIVING,39
84,2,ALCOHOLIC BEVERAGE CONTROL LAW,14
85,2,GRAND LARCENY OF MOTOR VEHICLE,41
86,2,FRAUDS,158
87,2,FRAUDULENT ACCOSTING,150
88,2,SEX CRIMES,142
89,2,MURDER & NON-NEGL. MANSLAUGHTER,50
90,2,ADMINISTRATIVE CODE,56
91,2,ASSAULT 3 & RELATED OFFENSES,2332
92,2,OTHER STATE LAWS (NON PENAL LAW),2391
93,2,VEHICLE AND TRAFFIC LAWS,2463
94,2,GRAND LARCENY,2940
95,2,HARASSMENT,96
96,2,OTHER STATE LAWS (NON PENAL LA,96
97,2,MOVING INFRACTIONS,76
98,2,DANGEROUS DRUGS,4497
99,2,OTHER STATE LAWS,6770
100,2,PETIT LARCENY,6908
101,2,THEFT-FRAUD,171
102,2,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),38
103,2,DISORDERLY CONDUCT,672
104,2,OFFENSES AGAINST PUBLIC ADMINISTRATION,1186
105,2,LOITERING,16
106,2,JOSTLING,25
107,2,POSSESSION OF STOLEN PROPERTY,285
108,2,RAPE,23
109,2,FORCIBLE TOUCHING,217
110,2,POSSESSION OF STOLEN PROPERTY 5,287
111,2,OFFENSES AGAINST THE PERSON,273
112,2,CRIMINAL TRESPASS,1217
113,2,GAMBLING,16
114,2,CRIMINAL MISCHIEF & RELATED OF,18
115,2,OFFENSES RELATED TO CHILDREN,3
116,2,CRIMINAL MISCHIEF & RELATED OFFENSES,1225
117,3,RAPE,4
118,3,THEFT-FRAUD,12
119,3,OTHER TRAFFIC INFRACTION,57
120,3,FRAUDS,20
121,3,CRIMINAL MISCHIEF & RELATED OF,4
122,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,106
123,3,OTHER STATE LAWS,629
124,3,HARRASSMENT 2,3
125,3,FRAUDULENT ACCOSTING,3
126,3,BURGLARY,90
127,3,OFFENSES INVOLVING FRAUD,15
128,3,DISORDERLY CONDUCT,86
129,3,F.C.A. P.I.N.O.S.,3
130,3,GRAND LARCENY,306
131,3,FORGERY,117
132,3,ENDAN WELFARE INCOMP,4
133,3,FELONY ASSAULT,211
134,3,INTOXICATED & IMPAIRED DRIVING,139
135,3,HARASSMENT,27
136,3,PROSTITUTION & RELATED OFFENSES,28
137,3,SEX CRIMES,29
138,3,MISCELLANEOUS PENAL LAW,203
139,3,CRIMINAL TRESPASS,346
140,3,OTHER STATE LAWS (NON PENAL LA,32
141,3,CRIMINAL MISCHIEF & RELATED OFFENSES,191
142,3,ADMINISTRATIVE CODE,11
143,3,ALCOHOLIC BEVERAGE CONTROL LAW,9
144,3,GRAND LARCENY OF MOTOR VEHICLE,9
145,3,INTOXICATED/IMPAIRED DRIVING,12
146,3,ROBBERY,171
147,3,BURGLAR'S TOOLS,38
148,3,MURDER & NON-NEGL. MANSLAUGHTER,6
149,3,MOVING INFRACTIONS,6
150,3,OFFENSES AGAINST THE PERSON,41
151,3,DANGEROUS WEAPONS,158
152,3,POSSESSION OF STOLEN PROPERTY 5,42
153,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
154,3,POSSESSION OF STOLEN PROPERTY,42
155,3,FORCIBLE TOUCHING,21
156,3,GAMBLING,46
157,3,OFFENSES AGAINST PUBLIC SAFETY,6
158,3,OTHER STATE LAWS (NON PENAL LAW),308
159,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,330
160,3,ASSAULT 3 & RELATED OFFENSES,700
161,3,KIDNAPPING & RELATED OFFENSES,1
162,3,DANGEROUS DRUGS,1819
163,3,"UNDER THE INFLUENCE, DRUGS",1
164,3,JOSTLING,2
165,3,LOITERING FOR DRUG PURPOSES,1
166,3,NEW YORK CITY HEALTH CODE,2
167,3,LOITERING,1
168,3,ARSON,1
169,3,PETIT LARCENY,986
170,3,VEHICLE AND TRAFFIC LAWS,675
171,3,OTHER OFFENSES RELATED TO THEFT,909
172,4,DISRUPTION OF A RELIGIOUS SERVICE,1
173,4,JOSTLING,1
174,4,KIDNAPPING & RELATED OFFENSES,1
175,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
176,4,THEFT-FRAUD,3
177,4,MOVING INFRACTIONS,9
178,4,GAMBLING,16
179,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,395
180,4,BURGLAR'S TOOLS,6
181,4,CRIMINAL TRESPASS,824
182,4,ASSAULT 3 & RELATED OFFENSES,796
183,4,PETIT LARCENY,453
184,4,CHILD ABANDONMENT/NON SUPPORT 1,2
185,4,PROSTITUTION & RELATED OFFENSES,4
186,4,HARRASSMENT 2,4
187,4,FELONY ASSAULT,349
188,4,OFFENSES RELATED TO CHILDREN,1
189,4,INTOXICATED/IMPAIRED DRIVING,17
190,4,LOITERING,2
191,4,FORGERY,96
192,4,BURGLARY,68
193,4,OTHER STATE LAWS (NON PENAL LA,60
194,4,GRAND LARCENY,120
195,4,SEX CRIMES,120
196,4,OTHER STATE LAWS (NON PENAL LAW),124
197,4,INTOXICATED & IMPAIRED DRIVING,132
198,4,FORCIBLE TOUCHING,51
199,4,RAPE,51
200,4,FRAUDS,48
201,4,OTHER TRAFFIC INFRACTION,43
202,4,MURDER & NON-NEGL. MANSLAUGHTER,17
203,4,DISORDERLY CONDUCT,43
204,4,ADMINISTRATIVE CODE,42
205,4,OFFENSES AGAINST THE PERSON,39
206,4,POSSESSION OF STOLEN PROPERTY,39
207,4,POSSESSION OF STOLEN PROPERTY 5,35
208,4,CRIMINAL MISCHIEF & RELATED OFFENSES,206
209,4,ALCOHOLIC BEVERAGE CONTROL LAW,26
210,4,MISCELLANEOUS PENAL LAW,231
211,4,HARASSMENT,23
212,4,OFFENSES INVOLVING FRAUD,22
213,4,ROBBERY,247
214,4,DANGEROUS WEAPONS,255
215,4,DANGEROUS DRUGS,1700
216,4,GRAND LARCENY OF MOTOR VEHICLE,4
217,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,85
218,4,NEW YORK CITY HEALTH CODE,2
219,4,OTHER OFFENSES RELATED TO THEFT,761
220,4,F.C.A. P.I.N.O.S.,3
221,4,OTHER STATE LAWS,662
222,4,VEHICLE AND TRAFFIC LAWS,656
223,4,CRIMINAL MISCHIEF & RELATED OF,4
224,5,GRAND LARCENY,217
225,5,JOSTLING,1
226,5,OTHER TRAFFIC INFRACTION,162
227,5,LOITERING,1
228,5,SEX CRIMES,71
229,5,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
230,5,DANGEROUS WEAPONS,381
231,5,OFFENSES AGAINST PUBLIC SAFETY,8
232,5,FRAUDULENT ACCOSTING,8
233,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),25
234,5,RAPE,7
235,5,OTHER OFFENSES RELATED TO THEFT,1558
236,5,LOITERING FOR DRUG PURPOSES,2
237,5,OFFENSES RELATED TO CHILDREN,1
238,5,DISORDERLY CONDUCT,63
239,5,ROBBERY,340
240,5,OFFENSES AGAINST THE PERSON,61
241,5,ANTICIPATORY OFFENSES,2
242,5,CRIMINAL MISCHIEF & RELATED OFFENSES,283
243,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,560
244,5,FORCIBLE TOUCHING,16
245,5,ALCOHOLIC BEVERAGE CONTROL LAW,16
246,5,INTOXICATED/IMPAIRED DRIVING,16
247,5,INTOXICATED & IMPAIRED DRIVING,150
248,5,ASSAULT 3 & RELATED OFFENSES,1171
249,5,ABORTION,1
250,5,MOVING INFRACTIONS,11
251,5,PETIT LARCENY,1047
252,5,ESCAPE 3,1
253,5,NEW YORK CITY HEALTH CODE,2
254,5,ENDAN WELFARE INCOMP,3
255,5,HARRASSMENT 2,1
256,5,ARSON,3
257,5,BURGLARY,116
258,5,HARASSMENT,61
259,5,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
260,5,THEFT-FRAUD,13
261,5,OTHER STATE LAWS (NON PENAL LAW),398
262,5,ADMINISTRATIVE CODE,25
263,5,MISCELLANEOUS PENAL LAW,401
264,5,MURDER & NON-NEGL. MANSLAUGHTER,36
265,5,F.C.A. P.I.N.O.S.,5
266,5,GAMBLING,75
267,5,POSSESSION OF STOLEN PROPERTY 5,35
268,5,FRAUDS,89
269,5,VEHICLE AND TRAFFIC LAWS,1396
270,5,FELONY ASSAULT,465
271,5,KIDNAPPING & RELATED OFFENSES,4
272,5,PROSTITUTION & RELATED OFFENSES,29
273,5,CRIMINAL MISCHIEF & RELATED OF,5
274,5,OFFENSES INVOLVING FRAUD,29
275,5,OTHER STATE LAWS (NON PENAL LA,78
276,5,FORGERY,190
277,5,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
278,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,179
279,5,POSSESSION OF STOLEN PROPERTY,33
280,5,OTHER STATE LAWS,1493
281,5,CRIMINAL TRESPASS,826
282,5,BURGLAR'S TOOLS,37
283,5,GRAND LARCENY OF MOTOR VEHICLE,31
284,5,DANGEROUS DRUGS,4166
285,6,PARKING OFFENSES,1
286,6,ADMINISTRATIVE CODES,1
287,6,FRAUDULENT ACCOSTING,5
288,6,VEHICLE AND TRAFFIC LAWS,1146
289,6,INTOXICATED & IMPAIRED DRIVING,452
290,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,86
291,6,JOSTLING,1
292,6,NEW YORK CITY HEALTH CODE,2
293,6,ALCOHOLIC BEVERAGE CONTROL LAW,59
294,6,RAPE,13
295,6,F.C.A. P.I.N.O.S.,19
296,6,GRAND LARCENY,201
297,6,DANGEROUS WEAPONS,472
298,6,KIDNAPPING & RELATED OFFENSES,3
299,6,FORGERY,125
300,6,ASSAULT 3 & RELATED OFFENSES,1188
301,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),41
302,6,PROSTITUTION & RELATED OFFENSES,19
303,6,ARSON,1
304,6,INTOXICATED/IMPAIRED DRIVING,31
305,6,ADMINISTRATIVE CODE,20
306,6,CRIMINAL MISCHIEF & RELATED OFFENSES,299
307,6,MURDER & NON-NEGL. MANSLAUGHTER,22
308,6,GRAND LARCENY OF MOTOR VEHICLE,34
309,6,FORCIBLE TOUCHING,24
310,6,HARASSMENT,41
311,6,OFFENSES AGAINST THE PERSON,102
312,6,DANGEROUS DRUGS,4198
313,6,POSSESSION OF STOLEN PROPERTY 5,72
314,6,OTHER TRAFFIC INFRACTION,210
315,6,ESCAPE 3,1
316,6,MOVING INFRACTIONS,8
317,6,OTHER STATE LAWS (NON PENAL LA,36
318,6,ANTICIPATORY OFFENSES,3
319,6,ENDAN WELFARE INCOMP,1
320,6,OTHER STATE LAWS,820
321,6,OFFENSES AGAINST PUBLIC SAFETY,36
322,6,CRIMINAL MISCHIEF & RELATED OF,7
323,6,THEFT-FRAUD,7
324,6,FELONY ASSAULT,390
325,6,BURGLARY,92
326,6,CRIMINAL TRESPASS,849
327,6,PETIT LARCENY,396
328,6,BURGLAR'S TOOLS,16
329,6,MISCELLANEOUS PENAL LAW,361
330,6,ROBBERY,281
331,6,POSSESSION OF STOLEN PROPERTY,38
332,6,DISORDERLY CONDUCT,78
333,6,FRAUDS,63
334,6,GAMBLING,109
335,6,OTHER STATE LAWS (NON PENAL LAW),224
336,6,HARRASSMENT 2,1
337,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,438
338,6,OTHER OFFENSES RELATED TO THEFT,1278
339,6,SEX CRIMES,65
340,6,OFFENSES INVOLVING FRAUD,65
341,7,FRAUDS,152
342,7,F.C.A. P.I.N.O.S.,23
343,7,CRIMINAL TRESPASS,1659
344,7,POSSESSION OF STOLEN PROPERTY,17
345,7,ASSAULT 3 & RELATED OFFENSES,1547
346,7,OFFENSES INVOLVING FRAUD,40
347,7,OTHER STATE LAWS (NON PENAL LA,31
348,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,575
349,7,MISCELLANEOUS PENAL LAW,269
350,7,RAPE,24
351,7,MURDER & NON-NEGL. MANSLAUGHTER,158
352,7,INTOXICATED/IMPAIRED DRIVING,28
353,7,ARSON,3
354,7,LOITERING FOR DRUG PURPOSES,1
355,7,GRAND LARCENY OF MOTOR VEHICLE,20
356,7,ALCOHOLIC BEVERAGE CONTROL LAW,3
357,7,OTHER STATE LAWS (NON PENAL LAW),170
358,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,224
359,7,FORCIBLE TOUCHING,28
360,7,OTHER OFFENSES RELATED TO THEFT,1507
361,7,LOITERING,2
362,7,GRAND LARCENY,169
363,7,GAMBLING,15
364,7,MOVING INFRACTIONS,4
365,7,CRIMINAL MISCHIEF & RELATED OF,12
366,7,HARASSMENT,59
367,7,ROBBERY,395
368,7,ENDAN WELFARE INCOMP,2
369,7,VEHICLE AND TRAFFIC LAWS,806
370,7,FORGERY,114
371,7,OFFENSES AGAINST PUBLIC SAFETY,3
372,7,HARRASSMENT 2,5
373,7,BURGLAR'S TOOLS,15
374,7,OTHER TRAFFIC INFRACTION,79
375,7,INTOXICATED & IMPAIRED DRIVING,128
376,7,THEFT-FRAUD,4
377,7,OFFENSES AGAINST THE PERSON,50
378,7,DANGEROUS DRUGS,3086
379,7,OFFENSES RELATED TO CHILDREN,7
380,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
381,7,SEX CRIMES,85
382,7,PROSTITUTION & RELATED OFFENSES,4
383,7,DISORDERLY CONDUCT,16
384,7,CRIMINAL MISCHIEF & RELATED OFFENSES,356
385,7,PETIT LARCENY,702
386,7,OTHER STATE LAWS,486
387,7,FELONY ASSAULT,470
388,7,POSSESSION OF STOLEN PROPERTY 5,65
389,7,BURGLARY,87
390,7,KIDNAPPING & RELATED OFFENSES,1
391,7,DANGEROUS WEAPONS,558
392,8,POSSESSION OF STOLEN PROPERTY 5,39
393,8,MURDER & NON-NEGL. MANSLAUGHTER,67
394,8,OTHER STATE LAWS (NON PENAL LAW),72
395,8,OTHER TRAFFIC INFRACTION,72
396,8,OTHER OFFENSES RELATED TO THEFT,365
397,8,ARSON,25
398,8,OFFENSES AGAINST THE PERSON,74
399,8,HARRASSMENT 2,1
400,8,FELONY ASSAULT,804
401,8,ALCOHOLIC BEVERAGE CONTROL LAW,7
402,8,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),26
403,8,ENDAN WELFARE INCOMP,2
404,8,ROBBERY,431
405,8,OFFENSES RELATED TO CHILDREN,5
406,8,OFFENSES AGAINST PUBLIC SAFETY,2
407,8,HARASSMENT,88
408,8,BURGLARY,204
409,8,THEFT-FRAUD,34
410,8,KIDNAPPING & RELATED OFFENSES,4
411,8,CRIMINAL MISCHIEF & RELATED OFFENSES,511
412,8,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
413,8,MISCELLANEOUS PENAL LAW,493
414,8,DANGEROUS WEAPONS,387
415,8,POSSESSION OF STOLEN PROPERTY,10
416,8,MOVING INFRACTIONS,3
417,8,INTOXICATED/IMPAIRED DRIVING,32
418,8,GAMBLING,18
419,8,FRAUDS,52
420,8,GRAND LARCENY,262
421,8,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,300
422,8,VEHICLE AND TRAFFIC LAWS,717
423,8,RAPE,126
424,8,OTHER STATE LAWS,350
425,8,DISORDERLY CONDUCT,14
426,8,OFFENSES AGAINST PUBLIC ADMINISTRATION,1151
427,8,SEX CRIMES,249
428,8,OFFENSES INVOLVING FRAUD,42
429,8,ADMINISTRATIVE CODE,1
430,8,F.C.A. P.I.N.O.S.,22
431,8,PROSTITUTION & RELATED OFFENSES,123
432,8,DANGEROUS DRUGS,2474
433,8,OTHER STATE LAWS (NON PENAL LA,24
434,8,BURGLAR'S TOOLS,10
435,8,PETIT LARCENY,549
436,8,FORCIBLE TOUCHING,63
437,8,CRIMINAL TRESPASS,316
438,8,CHILD ABANDONMENT/NON SUPPORT,1
439,8,ESCAPE 3,1
440,8,INTOXICATED & IMPAIRED DRIVING,278
441,8,ASSAULT 3 & RELATED OFFENSES,1860
442,8,CRIMINAL MISCHIEF & RELATED OF,12
443,8,FORGERY,61
444,8,GRAND LARCENY OF MOTOR VEHICLE,46
445,9,ASSAULT 3 & RELATED OFFENSES,1998
446,9,FORCIBLE TOUCHING,32
447,9,OFFENSES AGAINST THE PERSON,81
448,9,GRAND LARCENY OF MOTOR VEHICLE,49
449,9,OFFENSES RELATED TO CHILDREN,34
450,9,CRIMINAL TRESPASS,601
451,9,HARASSMENT,46
452,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,652
453,9,POSSESSION OF STOLEN PROPERTY 5,57
454,9,GAMBLING,43
455,9,PROSTITUTION & RELATED OFFENSES,92
456,9,DANGEROUS DRUGS,4070
457,9,SEX CRIMES,117
458,9,MURDER & NON-NEGL. MANSLAUGHTER,61
459,9,OTHER TRAFFIC INFRACTION,61
460,9,OFFENSES INVOLVING FRAUD,102
461,9,FRAUDS,113
462,9,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
463,9,POSSESSION OF STOLEN PROPERTY,43
464,9,OTHER OFFENSES RELATED TO THEFT,1222
465,9,THEFT-FRAUD,18
466,9,ADMINISTRATIVE CODE,1
467,9,FORGERY,240
468,9,OFFENSES AGAINST PUBLIC SAFETY,10
469,9,OTHER STATE LAWS (NON PENAL LA,15
470,9,DANGEROUS WEAPONS,923
471,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,212
472,9,RAPE,24
473,9,BURGLAR'S TOOLS,26
474,9,OTHER STATE LAWS,334
475,9,DISORDERLY CONDUCT,18
476,9,INTOXICATED & IMPAIRED DRIVING,220
477,9,MISCELLANEOUS PENAL LAW,299
478,9,BURGLARY,223
479,9,CHILD ABANDONMENT/NON SUPPORT,1
480,9,VEHICLE AND TRAFFIC LAWS,1004
481,9,ENDAN WELFARE INCOMP,1
482,9,CRIMINAL MISCHIEF & RELATED OF,9
483,9,KIDNAPPING & RELATED OFFENSES,3
484,9,CRIMINAL MISCHIEF & RELATED OFFENSES,520
485,9,GRAND LARCENY,272
486,9,ROBBERY,576
487,9,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",4
488,9,OTHER STATE LAWS (NON PENAL LAW),254
489,9,HARRASSMENT 2,1
490,9,ARSON,4
491,9,INTOXICATED/IMPAIRED DRIVING,30
492,9,F.C.A. P.I.N.O.S.,28
493,9,MOVING INFRACTIONS,21
494,9,CHILD ABANDONMENT/NON SUPPORT 1,1
495,9,FELONY ASSAULT,837
496,9,ALCOHOLIC BEVERAGE CONTROL LAW,16
497,9,ANTICIPATORY OFFENSES,2
498,9,PETIT LARCENY,1106
499,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),29
500,10,CRIMINAL MISCHIEF & RELATED OFFENSES,560
501,10,BURGLARY,197
502,10,GRAND LARCENY,296
503,10,DANGEROUS WEAPONS,701
504,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),16
505,10,INTOXICATED & IMPAIRED DRIVING,300
506,10,POSSESSION OF STOLEN PROPERTY,48
507,10,CRIMINAL MISCHIEF & RELATED OF,14
508,10,ALCOHOLIC BEVERAGE CONTROL LAW,16
509,10,OTHER OFFENSES RELATED TO THEFT,1461
510,10,OFFENSES INVOLVING FRAUD,59
511,10,OTHER TRAFFIC INFRACTION,82
512,10,DANGEROUS DRUGS,5242
513,10,HARRASSMENT 2,4
514,10,PROSTITUTION & RELATED OFFENSES,81
515,10,KIDNAPPING & RELATED OFFENSES,6
516,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,730
517,10,CRIMINAL TRESPASS,524
518,10,HARASSMENT,73
519,10,THEFT-FRAUD,8
520,10,SEX CRIMES,123
521,10,POSSESSION OF STOLEN PROPERTY 5,73
522,10,MURDER & NON-NEGL. MANSLAUGHTER,69
523,10,MOVING INFRACTIONS,3
524,10,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",3
525,10,FELONY ASSAULT,892
526,10,OTHER STATE LAWS,899
527,10,DISORDERLY CONDUCT,12
528,10,OFFENSES AGAINST THE PERSON,82
529,10,CHILD ABANDONMENT/NON SUPPORT 1,3
530,10,ASSAULT 3 & RELATED OFFENSES,2450
531,10,FRAUDS,100
532,10,MISCELLANEOUS PENAL LAW,333
533,10,ROBBERY,652
534,10,RAPE,26
535,10,BURGLAR'S TOOLS,40
536,10,OTHER STATE LAWS (NON PENAL LAW),228
537,10,GAMBLING,39
538,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,219
539,10,PETIT LARCENY,1282
540,10,GRAND LARCENY OF MOTOR VEHICLE,27
541,10,LOITERING FOR DRUG PURPOSES,1
542,10,INTOXICATED/IMPAIRED DRIVING,27
543,10,LOITERING,1
544,10,FORGERY,184
545,10,VEHICLE AND TRAFFIC LAWS,1410
546,10,ENDAN WELFARE INCOMP,1
547,10,OTHER STATE LAWS (NON PENAL LA,33
548,10,FORCIBLE TOUCHING,31
549,10,F.C.A. P.I.N.O.S.,32
550,10,FRAUDULENT ACCOSTING,23
551,10,ARSON,3
552,10,OFFENSES AGAINST PUBLIC SAFETY,4
553,11,BURGLARY,178
554,11,HARRASSMENT 2,2
555,11,OTHER OFFENSES RELATED TO THEFT,860
556,11,OTHER TRAFFIC INFRACTION,101
557,11,FELONY ASSAULT,532
558,11,GRAND LARCENY,179
559,11,DISORDERLY CONDUCT,9
560,11,OFFENSES AGAINST PUBLIC SAFETY,8
561,11,ARSON,2
562,11,KIDNAPPING & RELATED OFFENSES,10
563,11,BURGLAR'S TOOLS,10
564,11,ASSAULT 3 & RELATED OFFENSES,1665
565,11,SEX CRIMES,65
566,11,MOVING INFRACTIONS,3
567,11,POSSESSION OF STOLEN PROPERTY 5,47
568,11,CRIMINAL MISCHIEF & RELATED OF,10
569,11,MISCELLANEOUS PENAL LAW,183
570,11,THEFT-FRAUD,7
571,11,ADMINISTRATIVE CODE,2
572,11,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",4
573,11,PROSTITUTION & RELATED OFFENSES,85
574,11,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),19
575,11,OTHER STATE LAWS,463
576,11,ALCOHOLIC BEVERAGE CONTROL LAW,30
577,11,POSSESSION OF STOLEN PROPERTY,33
578,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,439
579,11,FORCIBLE TOUCHING,30
580,11,CRIMINAL MISCHIEF & RELATED OFFENSES,415
581,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,143
582,11,OFFENSES AGAINST THE PERSON,43
583,11,ROBBERY,386
584,11,OFFENSES INVOLVING FRAUD,94
585,11,INTOXICATED/IMPAIRED DRIVING,35
586,11,FORGERY,143
587,11,GRAND LARCENY OF MOTOR VEHICLE,47
588,11,CHILD ABANDONMENT/NON SUPPORT,1
589,11,FRAUDS,45
590,11,OTHER STATE LAWS (NON PENAL LA,52
591,11,ENDAN WELFARE INCOMP,1
592,11,DANGEROUS DRUGS,2379
593,11,OTHER STATE LAWS (NON PENAL LAW),57
594,11,CRIMINAL TRESPASS,319
595,11,HOMICIDE-NEGLIGENT-VEHICLE,1
596,11,F.C.A. P.I.N.O.S.,25
597,11,MURDER & NON-NEGL. MANSLAUGHTER,58
598,11,PETIT LARCENY,952
599,11,GAMBLING,12
600,11,VEHICLE AND TRAFFIC LAWS,1076
601,11,DANGEROUS WEAPONS,678
602,11,INTOXICATED & IMPAIRED DRIVING,212
603,11,RAPE,18
604,11,HARASSMENT,42
605,11,JOSTLING,1
606,12,MOVING INFRACTIONS,3
607,12,OTHER TRAFFIC INFRACTION,41
608,12,CRIMINAL MISCHIEF & RELATED OF,4
609,12,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,43
610,12,BURGLARY,46
611,12,OFFENSES AGAINST THE PERSON,52
612,12,OFFENSES INVOLVING FRAUD,32
613,12,LOITERING FOR DRUG PURPOSES,1
614,12,OTHER STATE LAWS (NON PENAL LAW),57
