,Precinct,OfnsDesc,CrimeCount
56,5,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
57,5,BURGLARY,67
58,5,VEHICLE AND TRAFFIC LAWS,231
59,5,POSSESSION OF STOLEN PROPERTY 5,21
60,5,OFFENSES INVOLVING FRAUD,252
61,5,OTHER STATE LAWS (NON PENAL LA,10
62,5,OFFENSES RELATED TO CHILDREN,1
63,5,FRAUDS,20
64,5,OFFENSES AGAINST PUBLIC SAFETY,1
65,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,204
66,5,ASSAULT 3 & RELATED OFFENSES,211
67,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,34
68,5,HOMICIDE-NEGLIGENT-VEHICLE,1
69,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
70,5,GRAND LARCENY,547
71,5,DISORDERLY CONDUCT,43
72,5,ADMINISTRATIVE CODE,6
73,5,CRIMINAL MISCHIEF & RELATED OFFENSES,176
74,5,HARASSMENT,5
75,5,OFFENSES AGAINST THE PERSON,56
76,5,GAMBLING,2
77,5,MURDER & NON-NEGL. MANSLAUGHTER,40
78,5,INTOXICATED & IMPAIRED DRIVING,30
79,5,JOSTLING,3
80,5,ANTICIPATORY OFFENSES,2
81,5,BURGLAR'S TOOLS,14
82,5,FRAUDULENT ACCOSTING,3
83,5,DANGEROUS WEAPONS,78
84,5,SEX CRIMES,27
85,5,THEFT-FRAUD,95
86,5,OTHER OFFENSES RELATED TO THEFT,418
87,5,ALCOHOLIC BEVERAGE CONTROL LAW,3
88,5,MISCELLANEOUS PENAL LAW,304
89,5,MOVING INFRACTIONS,2
90,5,POSSESSION OF STOLEN PROPERTY,15
91,5,FORGERY,92
92,5,PETIT LARCENY,375
93,5,LOITERING FOR DRUG PURPOSES,1
94,5,CRIMINAL MISCHIEF & RELATED OF,2
95,5,ROBBERY,144
96,5,F.C.A. P.I.N.O.S.,149
97,5,FORCIBLE TOUCHING,12
98,5,RAPE,9
99,5,FELONY ASSAULT,146
100,5,OTHER TRAFFIC INFRACTION,147
101,5,CRIMINAL TRESPASS,144
102,6,FORCIBLE TOUCHING,14
103,6,ADMINISTRATIVE CODE,8
104,6,FORGERY,50
105,6,OTHER TRAFFIC INFRACTION,13
106,6,FELONY ASSAULT,81
107,6,OTHER OFFENSES RELATED TO THEFT,565
108,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
109,6,INTOXICATED/IMPAIRED DRIVING,6
110,6,SEX CRIMES,11
111,6,CRIMINAL TRESPASS,93
112,6,MURDER & NON-NEGL. MANSLAUGHTER,2
113,6,BURGLAR'S TOOLS,24
114,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,118
115,6,FRAUDS,14
116,6,NEW YORK CITY HEALTH CODE,1
117,6,CRIMINAL MISCHIEF & RELATED OFFENSES,114
118,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,41
119,6,OFFENSES AGAINST THE PERSON,12
120,6,INTOXICATED & IMPAIRED DRIVING,227
121,6,ASSAULT 3 & RELATED OFFENSES,227
122,6,DANGEROUS WEAPONS,102
123,6,CRIMINAL MISCHIEF & RELATED OF,1
124,6,PETIT LARCENY,381
125,6,HARRASSMENT 2,2
126,6,OTHER STATE LAWS (NON PENAL LAW),79
127,6,POSSESSION OF STOLEN PROPERTY,53
128,6,GRAND LARCENY,187
129,6,MOVING INFRACTIONS,5
130,6,DANGEROUS DRUGS,788
131,6,ROBBERY,156
132,6,GRAND LARCENY OF MOTOR VEHICLE,1
133,6,PROSTITUTION & RELATED OFFENSES,29
134,6,CHILD ABANDONMENT/NON SUPPORT 1,1
135,6,VEHICLE AND TRAFFIC LAWS,163
136,6,POSSESSION OF STOLEN PROPERTY 5,27
137,6,OTHER STATE LAWS,661
138,6,JOSTLING,3
139,6,MISCELLANEOUS PENAL LAW,58
140,6,OTHER STATE LAWS (NON PENAL LA,4
141,6,OFFENSES INVOLVING FRAUD,7
142,6,HARASSMENT,4
143,6,F.C.A. P.I.N.O.S.,1
144,6,THEFT-FRAUD,3
145,6,FRAUDULENT ACCOSTING,18
146,6,BURGLARY,54
147,6,RAPE,3
148,6,DISORDERLY CONDUCT,57
149,7,OTHER TRAFFIC INFRACTION,34
150,7,OTHER STATE LAWS (NON PENAL LA,7
151,7,HARASSMENT,7
152,7,BURGLARY,25
153,7,THEFT-FRAUD,1
154,7,RAPE,1
155,7,ASSAULT 3 & RELATED OFFENSES,285
156,7,FORGERY,22
157,7,OFFENSES AGAINST PUBLIC SAFETY,1
158,7,NEW YORK CITY HEALTH CODE,1
159,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,24
160,7,CRIMINAL TRESPASS,257
161,7,INTOXICATED/IMPAIRED DRIVING,7
162,7,OFFENSES INVOLVING FRAUD,25
163,7,DISORDERLY CONDUCT,9
164,7,JOSTLING,2
165,7,OTHER STATE LAWS,141
166,7,POSSESSION OF STOLEN PROPERTY 5,11
167,7,F.C.A. P.I.N.O.S.,4
168,7,GRAND LARCENY,86
169,7,ADMINISTRATIVE CODE,4
170,7,INTOXICATED & IMPAIRED DRIVING,86
171,7,ARSON,2
172,7,CRIMINAL MISCHIEF & RELATED OF,4
173,7,POSSESSION OF STOLEN PROPERTY,16
174,7,OFFENSES AGAINST THE PERSON,14
175,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,143
176,7,FRAUDS,5
177,7,FORCIBLE TOUCHING,3
178,7,DANGEROUS WEAPONS,133
179,7,PETIT LARCENY,136
180,7,PROSTITUTION & RELATED OFFENSES,16
181,7,GRAND LARCENY OF MOTOR VEHICLE,2
182,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
183,7,MOVING INFRACTIONS,2
184,7,MURDER & NON-NEGL. MANSLAUGHTER,5
185,7,MISCELLANEOUS PENAL LAW,107
186,7,VEHICLE AND TRAFFIC LAWS,390
187,7,OTHER OFFENSES RELATED TO THEFT,226
188,7,SEX CRIMES,19
189,7,ROBBERY,100
190,7,OTHER STATE LAWS (NON PENAL LAW),101
191,7,BURGLAR'S TOOLS,12
192,7,FELONY ASSAULT,118
193,7,DANGEROUS DRUGS,560
194,7,CRIMINAL MISCHIEF & RELATED OFFENSES,200
195,9,ASSAULT 3 & RELATED OFFENSES,323
196,9,OTHER STATE LAWS,328
197,9,CHILD ABANDONMENT/NON SUPPORT 1,1
198,9,MURDER & NON-NEGL. MANSLAUGHTER,7
199,9,VEHICLE AND TRAFFIC LAWS,103
200,9,NEW YORK CITY HEALTH CODE,1
201,9,GRAND LARCENY,119
202,9,KIDNAPPING & RELATED OFFENSES,1
203,9,MISCELLANEOUS PENAL LAW,95
204,9,PETIT LARCENY,333
205,9,JOSTLING,1
206,9,FELONY ASSAULT,108
207,9,OFFENSES AGAINST PUBLIC SAFETY,3
208,9,FORGERY,37
209,9,BURGLARY,35
210,9,ADMINISTRATIVE CODE,5
211,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,34
212,9,THEFT-FRAUD,5
213,9,POSSESSION OF STOLEN PROPERTY 5,52
214,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
215,9,ROBBERY,56
216,9,INTOXICATED & IMPAIRED DRIVING,31
217,9,HARRASSMENT 2,2
218,9,DANGEROUS WEAPONS,77
219,9,CRIMINAL TRESPASS,282
220,9,MOVING INFRACTIONS,2
221,9,POSSESSION OF STOLEN PROPERTY,30
222,9,RAPE,2
223,9,ARSON,4
224,9,CRIMINAL MISCHIEF & RELATED OFFENSES,145
225,9,FRAUDULENT ACCOSTING,2
226,9,GRAND LARCENY OF MOTOR VEHICLE,4
227,9,FORCIBLE TOUCHING,4
228,9,GAMBLING,4
229,9,OTHER STATE LAWS (NON PENAL LAW),76
230,9,LOITERING FOR DRUG PURPOSES,2
231,9,ENDAN WELFARE INCOMP,1
232,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,110
233,9,DANGEROUS DRUGS,861
234,9,HARASSMENT,17
235,9,SEX CRIMES,12
236,9,PROSTITUTION & RELATED OFFENSES,12
237,9,OFFENSES INVOLVING FRAUD,19
238,9,BURGLAR'S TOOLS,23
239,9,OTHER TRAFFIC INFRACTION,19
240,9,DISORDERLY CONDUCT,13
241,9,FRAUDS,8
242,9,OFFENSES AGAINST THE PERSON,19
243,9,OTHER STATE LAWS (NON PENAL LA,10
244,9,OTHER OFFENSES RELATED TO THEFT,480
245,10,F.C.A. P.I.N.O.S.,143
246,10,SEX CRIMES,7
247,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,92
248,10,ANTICIPATORY OFFENSES,3
249,10,KIDNAPPING & RELATED OFFENSES,2
250,10,CRIMINAL MISCHIEF & RELATED OF,2
251,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
252,10,POSSESSION OF STOLEN PROPERTY,11
253,10,INTOXICATED & IMPAIRED DRIVING,89
254,10,GRAND LARCENY,116
255,10,FELONY ASSAULT,88
256,10,OFFENSES INVOLVING FRAUD,11
257,10,OTHER STATE LAWS (NON PENAL LAW),131
258,10,BURGLARY,30
259,10,OTHER TRAFFIC INFRACTION,65
260,10,FRAUDS,11
261,10,MOVING INFRACTIONS,2
262,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,26
263,10,VEHICLE AND TRAFFIC LAWS,251
264,10,OTHER OFFENSES RELATED TO THEFT,255
265,10,POSSESSION OF STOLEN PROPERTY 5,16
266,10,MISCELLANEOUS PENAL LAW,72
267,10,FORGERY,33
268,10,GRAND LARCENY OF MOTOR VEHICLE,5
269,10,FORCIBLE TOUCHING,7
270,10,ASSAULT 3 & RELATED OFFENSES,207
271,10,ADMINISTRATIVE CODE,1
272,10,ROBBERY,49
273,10,CRIMINAL MISCHIEF & RELATED OFFENSES,100
274,10,PETIT LARCENY,206
275,10,THEFT-FRAUD,8
276,10,MURDER & NON-NEGL. MANSLAUGHTER,1
277,10,DANGEROUS DRUGS,568
278,10,DISORDERLY CONDUCT,24
279,10,OFFENSES AGAINST PUBLIC SAFETY,1
280,10,OTHER STATE LAWS,186
281,10,INTOXICATED/IMPAIRED DRIVING,5
282,10,HARASSMENT,4
283,10,PROSTITUTION & RELATED OFFENSES,44
284,10,OFFENSES AGAINST THE PERSON,1
285,10,BURGLAR'S TOOLS,8
286,10,DANGEROUS WEAPONS,44
287,10,OTHER STATE LAWS (NON PENAL LA,1
288,10,CRIMINAL TRESPASS,165
289,10,FRAUDULENT ACCOSTING,8
290,13,POSSESSION OF STOLEN PROPERTY,47
291,13,OTHER STATE LAWS,845
292,13,OTHER OFFENSES RELATED TO THEFT,974
293,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
294,13,FRAUDULENT ACCOSTING,10
295,13,PETIT LARCENY,608
296,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,84
297,13,INTOXICATED/IMPAIRED DRIVING,3
298,13,GRAND LARCENY,292
299,13,VEHICLE AND TRAFFIC LAWS,193
300,13,OTHER STATE LAWS (NON PENAL LAW),194
301,13,CRIMINAL MISCHIEF & RELATED OFFENSES,133
302,13,POSSESSION OF STOLEN PROPERTY 5,53
303,13,JOSTLING,2
304,13,ADMINISTRATIVE CODE,2
305,13,ROBBERY,92
306,13,FORCIBLE TOUCHING,41
307,13,INTOXICATED & IMPAIRED DRIVING,41
308,13,OFFENSES AGAINST THE PERSON,64
309,13,DANGEROUS DRUGS,634
310,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,39
311,13,RAPE,2
312,13,GRAND LARCENY OF MOTOR VEHICLE,9
313,13,FORGERY,66
314,13,DANGEROUS WEAPONS,179
315,13,MURDER & NON-NEGL. MANSLAUGHTER,2
316,13,ARSON,6
317,13,HARASSMENT,20
318,13,OFFENSES INVOLVING FRAUD,70
319,13,BURGLAR'S TOOLS,54
320,13,OTHER STATE LAWS (NON PENAL LA,18
321,13,PROSTITUTION & RELATED OFFENSES,10
322,13,MISCELLANEOUS PENAL LAW,62
323,13,HARRASSMENT 2,1
324,13,DISORDERLY CONDUCT,28
325,13,FRAUDS,12
326,13,CRIMINAL TRESPASS,120
327,13,BURGLARY,96
328,13,ASSAULT 3 & RELATED OFFENSES,322
329,13,FELONY ASSAULT,119
330,13,THEFT-FRAUD,8
331,13,CRIMINAL MISCHIEF & RELATED OF,3
332,13,OTHER TRAFFIC INFRACTION,25
333,13,GAMBLING,3
334,13,SEX CRIMES,27
335,14,POSSESSION OF STOLEN PROPERTY 5,71
336,14,DANGEROUS WEAPONS,225
337,14,THEFT-FRAUD,26
338,14,POSSESSION OF STOLEN PROPERTY,64
339,14,NEW YORK CITY HEALTH CODE,6
340,14,JOSTLING,10
341,14,ROBBERY,118
342,14,HARASSMENT,22
343,14,OFFENSES AGAINST THE PERSON,35
344,14,CRIMINAL MISCHIEF & RELATED OF,6
345,14,CRIMINAL MISCHIEF & RELATED OFFENSES,140
346,14,ADMINISTRATIVE CODE,27
347,14,FRAUDS,34
348,14,OTHER STATE LAWS (NON PENAL LAW),494
349,14,LOITERING,16
350,14,FORGERY,241
351,14,GRAND LARCENY,548
352,14,SEX CRIMES,31
353,14,OTHER OFFENSES RELATED TO THEFT,3049
354,14,BURGLAR'S TOOLS,51
355,14,F.C.A. P.I.N.O.S.,10
356,14,MISCELLANEOUS PENAL LAW,189
357,14,OTHER STATE LAWS (NON PENAL LA,52
358,14,DISORDERLY CONDUCT,185
359,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,184
360,14,PETIT LARCENY,2925
361,14,ANTICIPATORY OFFENSES,2
362,14,OTHER TRAFFIC INFRACTION,104
363,14,HARRASSMENT 2,5
364,14,INTOXICATED & IMPAIRED DRIVING,55
365,14,ASSAULT 3 & RELATED OFFENSES,408
366,14,OTHER STATE LAWS,2435
367,14,FELONY ASSAULT,169
368,14,BURGLARY,210
369,14,RAPE,2
370,14,ALCOHOLIC BEVERAGE CONTROL LAW,5
371,14,GRAND LARCENY OF MOTOR VEHICLE,1
372,14,CRIMINAL TRESPASS,323
373,14,MOVING INFRACTIONS,3
374,14,FORCIBLE TOUCHING,82
375,14,VEHICLE AND TRAFFIC LAWS,470
376,14,OFFENSES AGAINST PUBLIC SAFETY,3
377,14,OFF. AGNST PUB ORD SENSBLTY &,1
378,14,FRAUDULENT ACCOSTING,87
379,14,INTOXICATED/IMPAIRED DRIVING,1
380,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,278
381,14,PROSTITUTION & RELATED OFFENSES,125
382,14,OFFENSES INVOLVING FRAUD,90
383,14,DANGEROUS DRUGS,1126
384,14,GAMBLING,11
385,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
386,17,FELONY ASSAULT,23
387,17,INTOXICATED & IMPAIRED DRIVING,80
388,17,OTHER TRAFFIC INFRACTION,68
389,17,RAPE,3
390,17,OFFENSES RELATED TO CHILDREN,1
391,17,OFFENSES AGAINST PUBLIC SAFETY,1
392,17,FORCIBLE TOUCHING,19
393,17,OFFENSES INVOLVING FRAUD,7
394,17,THEFT-FRAUD,4
395,17,INTOXICATED/IMPAIRED DRIVING,1
396,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,51
397,17,ASSAULT 3 & RELATED OFFENSES,158
398,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,9
399,17,GRAND LARCENY OF MOTOR VEHICLE,1
400,17,FRAUDULENT ACCOSTING,1
401,17,FRAUDS,12
402,17,ARSON,1
403,17,MOVING INFRACTIONS,53
404,17,MISCELLANEOUS PENAL LAW,28
405,17,SEX CRIMES,10
406,17,F.C.A. P.I.N.O.S.,4
407,17,GRAND LARCENY,103
408,17,PROSTITUTION & RELATED OFFENSES,105
409,17,BURGLAR'S TOOLS,10
410,17,DANGEROUS DRUGS,112
411,17,CRIMINAL MISCHIEF & RELATED OFFENSES,51
412,17,DANGEROUS WEAPONS,35
413,17,CRIMINAL MISCHIEF & RELATED OF,2
414,17,ADMINISTRATIVE CODE,2
415,17,OFFENSES AGAINST THE PERSON,43
416,17,BURGLARY,44
417,17,CRIMINAL TRESPASS,59
418,17,DISORDERLY CONDUCT,51
419,17,VEHICLE AND TRAFFIC LAWS,260
420,17,OTHER OFFENSES RELATED TO THEFT,144
421,17,FORGERY,32
422,17,POSSESSION OF STOLEN PROPERTY 5,7
423,17,ENDAN WELFARE INCOMP,1
424,17,ROBBERY,31
425,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
426,17,HARASSMENT,7
427,17,OTHER STATE LAWS,142
428,17,OTHER STATE LAWS (NON PENAL LAW),35
429,17,PETIT LARCENY,145
430,17,POSSESSION OF STOLEN PROPERTY,6
431,18,GRAND LARCENY,611
432,18,OTHER STATE LAWS (NON PENAL LAW),527
433,18,CRIMINAL MISCHIEF & RELATED OF,1
434,18,OTHER OFFENSES RELATED TO THEFT,623
435,18,MISCELLANEOUS PENAL LAW,63
436,18,MOVING INFRACTIONS,2
437,18,DISRUPTION OF A RELIGIOUS SERVICE,1
438,18,FORCIBLE TOUCHING,17
439,18,OTHER STATE LAWS,935
440,18,FORGERY,125
441,18,FRAUDULENT ACCOSTING,19
442,18,ALCOHOLIC BEVERAGE CONTROL LAW,4
443,18,CRIMINAL MISCHIEF & RELATED OFFENSES,126
444,18,POSSESSION OF STOLEN PROPERTY,28
445,18,NEW YORK CITY HEALTH CODE,1
446,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,165
447,18,LOITERING FOR DRUG PURPOSES,2
448,18,SEX CRIMES,12
449,18,POSSESSION OF STOLEN PROPERTY 5,29
450,18,GRAND LARCENY OF MOTOR VEHICLE,6
451,18,BURGLAR'S TOOLS,29
452,18,DANGEROUS DRUGS,443
453,18,CRIMINAL TRESPASS,175
454,18,PROSTITUTION & RELATED OFFENSES,170
455,18,FELONY ASSAULT,115
456,18,FRAUDS,23
457,18,HARASSMENT,18
458,18,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
459,18,OFFENSES INVOLVING FRAUD,68
460,18,VEHICLE AND TRAFFIC LAWS,130
461,18,ADMINISTRATIVE CODE,6
462,18,ROBBERY,68
463,18,THEFT-FRAUD,14
464,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,30
465,18,OFFENSES AGAINST THE PERSON,37
466,18,F.C.A. P.I.N.O.S.,19
467,18,DISORDERLY CONDUCT,148
468,18,PETIT LARCENY,814
469,18,MURDER & NON-NEGL. MANSLAUGHTER,5
470,18,INTOXICATED/IMPAIRED DRIVING,5
471,18,ASSAULT 3 & RELATED OFFENSES,327
472,18,RAPE,2
473,18,OTHER STATE LAWS (NON PENAL LA,1
474,18,KIDNAPPING & RELATED OFFENSES,3
475,18,INTOXICATED & IMPAIRED DRIVING,49
476,18,OTHER TRAFFIC INFRACTION,34
477,18,JOSTLING,5
478,18,DANGEROUS WEAPONS,64
479,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
480,18,ADMINISTRATIVE CODES,1
481,18,BURGLARY,108
482,19,BURGLAR'S TOOLS,30
483,19,OTHER STATE LAWS,100
484,19,GRAND LARCENY OF MOTOR VEHICLE,10
485,19,MOVING INFRACTIONS,1
486,19,ANTICIPATORY OFFENSES,3
487,19,POSSESSION OF STOLEN PROPERTY,9
488,19,HARASSMENT,11
489,19,FRAUDS,8
490,19,FORGERY,77
491,19,CRIMINAL TRESPASS,52
492,19,DISORDERLY CONDUCT,14
493,19,INTOXICATED/IMPAIRED DRIVING,8
494,19,ARSON,2
495,19,MISCELLANEOUS PENAL LAW,32
496,19,OTHER STATE LAWS (NON PENAL LA,2
497,19,F.C.A. P.I.N.O.S.,5
498,19,ROBBERY,44
499,19,DANGEROUS WEAPONS,35
500,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,33
501,19,BURGLARY,94
502,19,HARRASSMENT 2,1
503,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
504,19,OTHER OFFENSES RELATED TO THEFT,156
505,19,OFFENSES INVOLVING FRAUD,12
506,19,SEX CRIMES,8
507,19,POSSESSION OF STOLEN PROPERTY 5,29
508,19,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
509,19,VEHICLE AND TRAFFIC LAWS,432
510,19,OTHER STATE LAWS (NON PENAL LAW),67
511,19,CRIMINAL MISCHIEF & RELATED OF,1
512,19,FELONY ASSAULT,73
513,19,PETIT LARCENY,509
514,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,64
515,19,ASSAULT 3 & RELATED OFFENSES,220
516,19,OFFENSES AGAINST THE PERSON,14
517,19,INTOXICATED & IMPAIRED DRIVING,219
518,19,CHILD ABANDONMENT/NON SUPPORT,1
519,19,FORCIBLE TOUCHING,17
520,19,ALCOHOLIC BEVERAGE CONTROL LAW,8
521,19,CRIMINAL MISCHIEF & RELATED OFFENSES,74
522,19,THEFT-FRAUD,9
523,19,OTHER TRAFFIC INFRACTION,43
524,19,DANGEROUS DRUGS,70
525,19,PROSTITUTION & RELATED OFFENSES,17
526,19,GRAND LARCENY,328
527,20,FORCIBLE TOUCHING,11
528,20,RAPE,2
529,20,CRIMINAL MISCHIEF & RELATED OF,2
530,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,93
531,20,SEX CRIMES,14
532,20,GRAND LARCENY,156
533,20,OTHER STATE LAWS (NON PENAL LAW),107
534,20,ENDAN WELFARE INCOMP,3
535,20,F.C.A. P.I.N.O.S.,1
536,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,13
537,20,POSSESSION OF STOLEN PROPERTY,10
538,20,JOSTLING,1
539,20,ALCOHOLIC BEVERAGE CONTROL LAW,2
540,20,CRIMINAL TRESPASS,60
541,20,DANGEROUS DRUGS,74
542,20,ADMINISTRATIVE CODE,1
543,20,PROSTITUTION & RELATED OFFENSES,18
544,20,HARRASSMENT 2,1
545,20,OTHER STATE LAWS,127
546,20,INTOXICATED & IMPAIRED DRIVING,60
547,20,OFFENSES AGAINST PUBLIC SAFETY,2
548,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
549,20,ROBBERY,38
550,20,LOITERING,1
551,20,FRAUDS,5
552,20,BURGLARY,26
553,20,DANGEROUS WEAPONS,26
554,20,HARASSMENT,9
555,20,FORGERY,35
556,20,OTHER OFFENSES RELATED TO THEFT,221
557,20,MISCELLANEOUS PENAL LAW,34
558,20,CRIMINAL MISCHIEF & RELATED OFFENSES,44
559,20,INTOXICATED/IMPAIRED DRIVING,5
560,20,OTHER STATE LAWS (NON PENAL LA,1
561,20,THEFT-FRAUD,6
562,20,PETIT LARCENY,417
563,20,OTHER TRAFFIC INFRACTION,20
564,20,VEHICLE AND TRAFFIC LAWS,287
565,20,OFFENSES AGAINST THE PERSON,8
566,20,OFFENSES INVOLVING FRAUD,1
567,20,POSSESSION OF STOLEN PROPERTY 5,24
568,20,BURGLAR'S TOOLS,23
569,20,ASSAULT 3 & RELATED OFFENSES,215
570,20,FELONY ASSAULT,33
571,20,DISORDERLY CONDUCT,8
572,22,GRAND LARCENY,9
573,22,OTHER TRAFFIC INFRACTION,4
574,22,OTHER STATE LAWS,6
575,22,PETIT LARCENY,4
576,22,SEX CRIMES,5
577,22,INTOXICATED & IMPAIRED DRIVING,3
578,22,DANGEROUS WEAPONS,10
579,22,ROBBERY,15
580,22,DANGEROUS DRUGS,61
581,22,GRAND LARCENY OF MOTOR VEHICLE,1
582,22,OFFENSES AGAINST THE PERSON,2
583,22,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
584,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,62
585,22,MISCELLANEOUS PENAL LAW,6
586,22,FELONY ASSAULT,4
587,22,VEHICLE AND TRAFFIC LAWS,39
588,22,ASSAULT 3 & RELATED OFFENSES,23
589,22,POSSESSION OF STOLEN PROPERTY 5,2
590,22,FORGERY,1
591,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,12
592,22,DISORDERLY CONDUCT,1
593,22,OTHER STATE LAWS (NON PENAL LAW),116
594,22,THEFT-FRAUD,1
595,22,HARASSMENT,1
596,22,BURGLAR'S TOOLS,1
597,22,CRIMINAL MISCHIEF & RELATED OFFENSES,1
598,22,FRAUDS,2
599,23,CRIMINAL TRESPASS,668
600,23,OTHER STATE LAWS (NON PENAL LA,37
601,23,CRIMINAL MISCHIEF & RELATED OF,5
602,23,NEW YORK CITY HEALTH CODE,2
603,23,PETIT LARCENY,211
604,23,ADMINISTRATIVE CODE,34
605,23,MISCELLANEOUS PENAL LAW,148
606,23,GRAND LARCENY,60
607,23,ROBBERY,165
608,23,FORCIBLE TOUCHING,10
609,23,OTHER STATE LAWS,481
610,23,INTOXICATED/IMPAIRED DRIVING,11
611,23,MOVING INFRACTIONS,6
612,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,269
613,23,MURDER & NON-NEGL. MANSLAUGHTER,4
614,23,PROSTITUTION & RELATED OFFENSES,4
615,23,OTHER TRAFFIC INFRACTION,17
616,23,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
617,23,CHILD ABANDONMENT/NON SUPPORT 1,2
618,23,ALCOHOLIC BEVERAGE CONTROL LAW,20
